episode,step,agent,discrete_action,reward,raw_0,raw_1,raw_2,raw_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,source_focus_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold,confidence_threshold
40,1,retriever,hybrid_rerank,-0.02,-0.6765009760856628,0.609906017780304,0.42199698090553284,-0.938173234462738,0.16174951195716858,25,0.7109984904527664,0.03091338276863098,,,,,,,,,,,,
40,2,grader,keep_all,-0.07,-0.7378295063972473,0.8547437787055969,-0.7297723889350891,,,,,,,,,0.13108524680137634,0.9273718893527985,0.13511380553245544,,,,,,
40,3,generator,generate_with_strict_citations,-0.07,-0.7934139966964722,0.9153450727462769,0.7919646501541138,-0.01389694306999445,,,,,,,,,,,0.10329300165176392,0.9576725363731384,930,0.4930515284650028,,
40,4,verifier,verify_answer,0.7738,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
41,1,retriever,hybrid_rerank,-0.02,-1.0,0.7077460289001465,0.8130261898040771,-1.0,0.0,26,0.9065130949020386,0.0,,,,,,,,,,,,
41,2,grader,rerank_only,-0.07,-0.5881261229515076,0.7187647223472595,-0.748793363571167,,,,,,,,,0.20593693852424622,0.8593823611736298,0.1256033182144165,,,,,,
41,3,generator,generate_with_strict_citations,-0.07,-0.6302897930145264,0.944861650466919,0.7552509903907776,0.1316121518611908,,,,,,,,,,,0.18485510349273682,0.9724308252334595,914,0.5658060759305954,,
41,4,verifier,verify_answer,0.7539,-1.0,-0.8999428153038025,,,,,,,,,,,,,,,,,0.0,0.050028592348098755
42,1,retriever,hybrid_rerank,-0.02,-1.0,0.6467326879501343,0.6874188184738159,-0.8267326354980469,0.0,25,0.843709409236908,0.08663368225097656,,,,,,,,,,,,
42,2,grader,keep_all,-0.07,-0.698911726474762,0.8059604167938232,-0.8456075191497803,,,,,,,,,0.15054413676261902,0.9029802083969116,0.07719624042510986,,,,,,
42,3,generator,generate_with_strict_citations,-0.07,-0.8005664944648743,1.0,0.746796727180481,-0.03311680629849434,,,,,,,,,,,0.09971675276756287,1.0,910,0.48344159685075283,,
42,4,verifier,verify_answer,0.7306,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
43,1,retriever,hybrid_rerank,-0.02,-0.9019890427589417,1.0,0.41714319586753845,-0.8219910264015198,0.049005478620529175,30,0.7085715979337692,0.08900448679924011,,,,,,,,,,,,
43,2,grader,rerank_only,-0.07,-0.7101245522499084,0.7899683117866516,-0.7167674899101257,,,,,,,,,0.14493772387504578,0.8949841558933258,0.14161625504493713,,,,,,
43,3,generator,generate_with_strict_citations,-0.07,-0.5866692066192627,1.0,1.0,0.18853463232517242,,,,,,,,,,,0.20666539669036865,1.0,1024,0.5942673161625862,,
43,4,verifier,verify_answer,0.6156,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
44,1,retriever,hybrid_rerank,-0.02,-1.0,0.747270941734314,0.6364902853965759,-0.7739361524581909,0.0,26,0.818245142698288,0.11303192377090454,,,,,,,,,,,,
44,2,grader,rerank_only,-0.07,-0.5894363522529602,0.5695207715034485,-0.6553724408149719,,,,,,,,,0.2052818238735199,0.7847603857517242,0.17231377959251404,,,,,,
44,3,generator,generate_with_strict_citations,-0.07,-0.890194833278656,0.8775599598884583,0.7902560234069824,0.09326206892728806,,,,,,,,,,,0.054902583360672,0.9387799799442291,930,0.546631034463644,,
44,4,verifier,verify_answer,0.2281,-0.6295907497406006,-0.7197252511978149,,,,,,,,,,,,,,,,,0.1852046251296997,0.14013737440109253
45,1,retriever,hybrid_rerank,-0.02,-1.0,0.7733340859413147,0.76054447889328,-0.8660076260566711,0.0,27,0.88027223944664,0.06699618697166443,,,,,,,,,,,,
45,2,grader,rerank_only,-0.07,-0.9250613451004028,0.4467771351337433,-0.6196309328079224,,,,,,,,,0.037469327449798584,0.7233885675668716,0.19018453359603882,,,,,,
45,3,generator,generate_with_strict_citations,-0.07,-1.0,1.0,0.9311209321022034,0.15866829454898834,,,,,,,,,,,0.0,1.0,993,0.5793341472744942,,
45,4,verifier,verify_answer,0.7832,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
46,1,retriever,hybrid_rerank,-0.02,-1.0,0.6968472599983215,0.9140064120292664,-0.9952921867370605,0.0,26,0.9570032060146332,0.0023539066314697266,,,,,,,,,,,,
46,2,grader,keep_all,-0.07,-0.7698088884353638,0.8793053030967712,-0.7818275094032288,,,,,,,,,0.11509555578231812,0.9396526515483856,0.10908624529838562,,,,,,
46,3,generator,generate_with_strict_citations,-0.07,-0.7291311621665955,1.0,0.9682588577270508,-0.061830393970012665,,,,,,,,,,,0.13543441891670227,1.0,1009,0.46908480301499367,,
46,4,verifier,verify_answer,0.4073,-0.9617033004760742,-0.9673503041267395,,,,,,,,,,,,,,,,,0.01914834976196289,0.01632484793663025
47,1,retriever,hybrid_rerank,-0.02,-0.9359976053237915,0.8964763879776001,0.8133963942527771,-0.8728563785552979,0.03200119733810425,28,0.9066981971263885,0.06357181072235107,,,,,,,,,,,,
47,2,grader,keep_all,-0.07,-0.5046451091766357,0.8157428503036499,-0.6679232120513916,,,,,,,,,0.24767744541168213,0.907871425151825,0.1660383939743042,,,,,,
47,3,generator,generate_with_strict_citations,-0.07,-0.8414810299873352,0.8648663759231567,0.8409913778305054,0.09408345818519592,,,,,,,,,,,0.0792594850063324,0.9324331879615784,952,0.547041729092598,,
47,4,verifier,verify_answer,0.7399,-1.0,-0.8573859333992004,,,,,,,,,,,,,,,,,0.0,0.07130703330039978
48,1,retriever,hybrid_rerank,-0.02,-0.9943692684173584,0.9552543759346008,0.7920929193496704,-0.9315740466117859,0.0028153657913208008,29,0.8960464596748352,0.034212976694107056,,,,,,,,,,,,
48,2,grader,loose_filter,-0.07,-0.2575894594192505,0.5475882887840271,-0.5542263388633728,,,,,,,,,0.37120527029037476,0.7737941443920135,0.2228868305683136,,,,,,
48,3,generator,generate_with_strict_citations,-0.07,-0.6379866003990173,0.9887348413467407,0.8793426752090454,-0.3087238371372223,,,,,,,,,,,0.18100669980049133,0.9943674206733704,969,0.34563808143138885,,
48,4,verifier,verify_answer,0.7951,-1.0,-0.8922957181930542,,,,,,,,,,,,,,,,,0.0,0.0538521409034729
49,1,retriever,hybrid_rerank,-0.02,-1.0,0.942009687423706,0.8478707075119019,-1.0,0.0,29,0.9239353537559509,0.0,,,,,,,,,,,,
49,2,grader,loose_filter,-0.07,-0.6087075471878052,0.3089182376861572,-0.540493905544281,,,,,,,,,0.1956462264060974,0.6544591188430786,0.2297530472278595,,,,,,
49,3,generator,generate_with_strict_citations,-0.07,-0.7951505780220032,0.8461983799934387,0.8551307320594788,-0.40820688009262085,,,,,,,,,,,0.10242471098899841,0.9230991899967194,959,0.2958965599536896,,
49,4,verifier,verify_answer,0.7322,-0.9940202832221985,-1.0,,,,,,,,,,,,,,,,,0.002989858388900757,0.0
50,1,retriever,hybrid_rerank,-0.02,-0.9248811602592468,0.8558958172798157,0.7095873951911926,-0.7511447668075562,0.03755941987037659,28,0.8547936975955963,0.12442761659622192,,,,,,,,,,,,
50,2,grader,rerank_only,-0.07,-0.5415111780166626,0.36124473810195923,-0.955340564250946,,,,,,,,,0.2292444109916687,0.6806223690509796,0.022329717874526978,,,,,,
50,3,generator,generate_with_strict_citations,-0.07,-0.7281186580657959,0.854743242263794,0.6652752161026001,-0.17200405895709991,,,,,,,,,,,0.13594067096710205,0.927371621131897,874,0.41399797052145004,,
50,4,verifier,verify_answer,0.7612,-1.0,-1.0,,,,,,,,,,,,,,,,,0.0,0.0
