question,ground_truth,answer,architecture,source_file,predicted_sources,category,difficulty,latency_sec,status,error,exact_match,token_f1,rouge_l_f1,source_hit,source_precision,source_recall,source_mrr
Why does the RAG survey argue that Advanced RAG and Modular RAG emerged after Naive RAG?,"The survey says they emerged because Naive RAG has weaknesses in retrieval precision and recall, generation quality, and augmentation coherence, so later paradigms introduced targeted improvements to fix those shortcomings.","The RAG survey argues that Advanced RAG and Modular RAG emerged after Naive RAG because the development of Advanced RAG and Modular RAG was a response to the specific shortcomings in Naive RAG, with Modular RAG inheriting and developing from the previous paradigms, showcasing greater flexibility overall.",simple_hybrid_rag,"[""RAGSurvey.pdf""]","[""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf""]",multi_chunk_synthesis,hard,11.9884,ok,,0.0,0.3116883116883116,0.20779220779220778,1.0,1.0,1.0,1.0
Why does the ResNet paper claim that deeper plain networks can have higher training error even though a constructed identity solution should exist?,"The paper argues that although an identity-based constructed solution should in principle let the deeper model do at least as well as the shallower one, existing optimization methods fail to find such good solutions in plain deep networks, revealing an optimization difficulty rather than simple overfitting.","The ResNet paper claims that deeper plain networks can have higher training error because, although a constructed identity solution should exist, the current solvers are unable to find solutions that are comparably good or better than the constructed solution, suggesting that the deep plain nets may have exponentially low convergence rates.",simple_hybrid_rag,"[""ImgRecog.pdf""]","[""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf""]",multi_chunk_synthesis,hard,15.0443,ok,,0.0,0.3711340206185567,0.24742268041237112,1.0,1.0,1.0,1.0
Why does TabNet argue that deep learning is still worth exploring for tabular data even though tree-based methods dominate?,"TabNet argues this because end-to-end gradient-based learning can reduce feature engineering, support multimodal and streaming settings, enable representation learning and semi-supervised learning, and still compete with or outperform tabular baselines when designed appropriately.","Deep learning is worth exploring for tabular data because it enables gradient descent-based end-to-end learning, which can efficiently encode multiple data types, alleviate the need for feature engineering, and allow for representation learning, among other benefits.",simple_hybrid_rag,"[""TabNet.pdf""]","[""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""English.pdf""]",multi_chunk_synthesis,hard,10.2404,ok,,0.0,0.31884057971014496,0.2608695652173913,1.0,0.5,1.0,1.0
"How does the RAG survey describe the relationship among retrieval, generation, and augmentation in a complete RAG framework?","The survey presents retrieval, generation, and augmentation as the three core, interdependent components of a RAG system: retrieval supplies relevant external knowledge, generation produces the answer from the query plus context, and augmentation concerns how retrieved knowledge is integrated effectively.","The RAG survey describes the relationship among retrieval, generation, and augmentation in a complete RAG framework as a synergistic merge of Large Language Models' intrinsic knowledge with the vast, dynamic repositories of external databases, where retrieval, generation, and augmentation techniques intricately collaborate to form a cohesive and effective RAG framework.",simple_hybrid_rag,"[""RAGSurvey.pdf""]","[""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf""]",multi_chunk_synthesis,hard,12.2008,ok,,0.0,0.39999999999999997,0.2888888888888889,1.0,1.0,1.0,1.0
Why can making a neural network deeper actually make optimization worse even when overfitting is not the main issue?,"Because deeper plain networks can suffer from the degradation problem: optimization becomes harder, training error can increase with depth, and the solver may fail to find good solutions even though deeper models should in principle be able to represent at least the shallower solution.","Making a neural network deeper can actually make optimization worse because the added layers may have difficulties in approximating identity mappings, which are optimal when the deeper model should have a training error no greater than its shallower counterpart, and the solvers might have difficulties in finding solutions that achieve this.",simple_hybrid_rag,"[""ImgRecog.pdf""]","[""ImgRecog.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""ImgRecog.pdf"", ""RAGSurvey.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf""]",paraphrase_hard_retrieval,hard,11.8382,ok,,0.0,0.3368421052631579,0.16842105263157894,1.0,0.3333333333333333,1.0,1.0
"Which basic retrieve-read framework splits documents, stores vectorized chunks, fetches top-k relevant context, and then answers with an LLM?","That is Naive RAG, the basic retrieve-read pipeline of indexing, retrieval, and generation.","The Naive RAG follows a traditional process that includes indexing, retrieval, and generation, which is also characterized as a “Retrieve-Read” framework, where documents are split into chunks, encoded into vectors, and stored in a vector database, then the top k chunks most relevant to the question are retrieved based on semantic similarity, and finally, the original question and the retrieved chunks are input into a large language model to generate the final answer.",simple_hybrid_rag,"[""RAGSurvey.pdf""]","[""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf""]",paraphrase_hard_retrieval,medium,13.3562,ok,,0.0,0.23255813953488372,0.13953488372093023,1.0,1.0,1.0,1.0
"Which shift in English teaching moved away from abstract grammar translation toward listening, speaking, and pronunciation?",That shift was the Reform movement and its direct-method orientation.,"The Reform movement was a shift in English teaching that moved away from abstract grammar translation toward listening, speaking, and pronunciation, introducing the science of phonetics and prioritizing competence in these areas.",simple_hybrid_rag,"[""English.pdf""]","[""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf""]",paraphrase_hard_retrieval,medium,11.043,ok,,0.0,0.3333333333333333,0.19047619047619047,1.0,1.0,1.0,1.0
What BERT pre-training setup lets a token use both left and right context instead of only earlier tokens?,BERT's masked language model objective enables bidirectional context because masked tokens are predicted using both left and right context.,"The BERT pre-training setup that lets a token use both left and right context instead of only earlier tokens is the masked language model, which enables the representation to fuse the left and the right context, allowing for a deep bidirectional Transformer to be pre-trained.",simple_hybrid_rag,"[""BERT.pdf""]","[""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf""]",paraphrase_hard_retrieval,medium,10.1346,ok,,0.0,0.37500000000000006,0.25,1.0,1.0,1.0,1.0
"In the Transformer paper, what design choice removes recurrence while still allowing the model to learn dependencies across positions?","The design choice is to rely entirely on attention, especially self-attention, instead of recurrence.","The Transformer model removes recurrence while still allowing the model to learn dependencies across positions by relying entirely on an attention mechanism to draw global dependencies between input and output, and it uses positional encodings to inject information about the relative or absolute position of the tokens in the sequence.",simple_hybrid_rag,"[""AttentionIsAllYouNeed.pdf""]","[""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf""]",paraphrase_hard_retrieval,medium,12.3901,ok,,0.0,0.21875000000000003,0.1875,1.0,1.0,1.0,1.0
"In TabNet, what mechanism makes it possible for different rows of tabular data to focus on different input features during reasoning?","TabNet uses instance-wise sequential attention with sparse feature masks, so different examples can attend to different subsets of features at each decision step.","TabNet uses sequential attention to choose which features to reason from at each decision step, enabling instance-wise feature selection that allows different rows of tabular data to focus on different input features during reasoning.",simple_hybrid_rag,"[""TabNet.pdf""]","[""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf""]",paraphrase_hard_retrieval,hard,10.0442,ok,,0.0,0.5263157894736842,0.3508771929824562,1.0,1.0,1.0,1.0
How do the Transformer and BERT papers use attention differently in their main contributions?,"The Transformer paper introduces an attention-only encoder-decoder architecture for sequence transduction, while the BERT paper uses Transformer attention inside a bidirectional pretrained language model for general-purpose language representation learning and fine-tuning.","The Transformer paper proposes a new network architecture based solely on attention mechanisms, while BERT uses a multi-layer bidirectional Transformer encoder with self-attention to enable pre-trained deep bidirectional representations, differing from other models like OpenAI GPT which uses constrained self-attention where every token can only attend to context to its left.",simple_hybrid_rag,"[""AttentionIsAllYouNeed.pdf"", ""BERT.pdf""]","[""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""AttentionIsAllYouNeed.pdf"", ""BERT.pdf""]",cross_paper_comparison,hard,12.2234,ok,,0.0,0.29268292682926833,0.2439024390243902,1.0,1.0,1.0,1.0
How do ResNet and TabNet each try to improve optimization or learning efficiency in different data settings?,"ResNet improves optimization in very deep vision networks by learning residual functions with shortcut connections, while TabNet improves efficiency in tabular learning by using sparse sequential attention to focus model capacity on salient features.","ResNet improves optimization efficiency by overcoming the optimization difficulty that occurs with increased depth, demonstrating accuracy gains when the depth increases, while TabNet enhances learning efficiency through its sequential attention mechanism, which enables instance-wise feature selection and allows the model to focus on the most salient features, resulting in more efficient learning and improved performance.",simple_hybrid_rag,"[""ImgRecog.pdf"", ""TabNet.pdf""]","[""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""ImgRecog.pdf"", ""TabNet.pdf"", ""TabNet.pdf""]",cross_paper_comparison,hard,12.0895,ok,,0.0,0.42696629213483145,0.33707865168539325,1.0,1.0,1.0,1.0
How does the RAG survey's description of Naive RAG compare with the simple retrieve-read baseline you want to evaluate in this project?,"They are essentially the same basic idea: index documents into chunks and vectors, retrieve the top relevant chunks for a query, and generate an answer from the question plus the retrieved context without extra correction modules.","The Naive RAG is characterized by a simple ""Retrieve"" and ""Read"" mechanism, which is similar to the simple retrieve-read baseline, and it follows a traditional process that includes indexing, retrieval, and generation.",simple_hybrid_rag,"[""RAGSurvey.pdf""]","[""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf""]",cross_paper_comparison,medium,12.0382,ok,,0.0,0.17647058823529413,0.14705882352941177,1.0,1.0,1.0,1.0
How do BERT and TabNet each use pre-training before downstream task-specific learning?,"BERT uses language-model style pre-training with MLM and NSP before fine-tuning on NLP tasks, while TabNet uses unsupervised pre-training to reconstruct or predict masked tabular features before supervised fine-tuning.","BERT uses pre-training on unlabeled data over different tasks, followed by fine-tuning on labeled data for specific downstream tasks, whereas TabNet uses unsupervised pre-training for fast adaptation and improved performance, enabling efficient learning by selecting a subset of semantically meaningful features to process at each decision step.",simple_hybrid_rag,"[""BERT.pdf"", ""TabNet.pdf""]","[""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""TabNet.pdf"", ""BERT.pdf""]",cross_paper_comparison,hard,12.28,ok,,0.0,0.3421052631578947,0.2894736842105263,1.0,1.0,1.0,1.0
How do the English paper and the RAG survey each connect broad theory to practical application?,"The English paper connects theories of language and English's global status to curriculum and teaching practice in Norway, while the RAG survey connects high-level RAG paradigms and component design to practical system building, benchmarks, and evaluation.","The RAG survey connects broad theory to practical application by mapping out the RAG process, charting its evolution, and focusing on the integration of RAG within Large Language Models, while the provided text does not mention an English paper, but the RAG survey's application scope is expanding into multimodal domains, adapting its principles to interpret and process diverse data forms like images, videos, and code.",simple_hybrid_rag,"[""English.pdf"", ""RAGSurvey.pdf""]","[""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""ImgRecog.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf""]",cross_paper_comparison,hard,12.0784,ok,,0.0,0.3366336633663366,0.17821782178217824,1.0,0.5,0.5,1.0
How do the Transformer and ResNet papers each argue that architectural design can overcome training bottlenecks in deep learning?,"The Transformer argues that attention-based design removes sequential bottlenecks and improves parallelization, while ResNet argues that residual shortcuts ease optimization in very deep networks and reduce degradation.","The ResNet paper argues that architectural design can overcome training bottlenecks by using identity shortcuts in bottleneck architectures, which lead to more efficient models, while the Transformer paper, as discussed in BERT, overcomes training bottlenecks by generalizing findings to deep bidirectional architectures, allowing the same pre-trained model to tackle a broad set of NLP tasks.",simple_hybrid_rag,"[""AttentionIsAllYouNeed.pdf"", ""ImgRecog.pdf""]","[""ImgRecog.pdf"", ""TabNet.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""BERT.pdf"", ""TabNet.pdf"", ""BERT.pdf"", ""ImgRecog.pdf""]",cross_paper_comparison,hard,11.0632,ok,,0.0,0.2682926829268293,0.19512195121951217,1.0,0.3333333333333333,0.5,1.0
In which paper does attention refer to sequential feature selection over tabular columns rather than sequence transduction over token positions?,"That usage appears in TabNet, where attention selects tabular features at each decision step rather than modeling token-to-token dependencies in a sequence.",The paper that refers to attention as sequential feature selection over tabular columns rather than sequence transduction over token positions is TabNet.,simple_hybrid_rag,"[""TabNet.pdf"", ""AttentionIsAllYouNeed.pdf""]","[""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""AttentionIsAllYouNeed.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""AttentionIsAllYouNeed.pdf"", ""AttentionIsAllYouNeed.pdf""]",distractor_edge_case,hard,11.6481,ok,,0.0,0.3181818181818182,0.2727272727272727,1.0,1.0,1.0,1.0
"Which paper introduces masked language modeling and next sentence prediction, and how is that different from the paper that proposes the Transformer for translation?","BERT introduces masked language modeling and next sentence prediction for bidirectional pre-training, whereas the Transformer paper introduces an attention-only architecture for sequence transduction and machine translation.","The paper that introduces masked language modeling and next sentence prediction is BERT, which differs from the paper that proposes the Transformer for translation, as the Transformer is based solely on attention mechanisms and is used for sequence transduction models, whereas BERT uses a bidirectional Transformer and is pre-trained for language understanding tasks.",simple_hybrid_rag,"[""BERT.pdf"", ""AttentionIsAllYouNeed.pdf""]","[""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""BERT.pdf"", ""AttentionIsAllYouNeed.pdf"", ""BERT.pdf"", ""AttentionIsAllYouNeed.pdf"", ""BERT.pdf""]",distractor_edge_case,hard,11.8559,ok,,0.0,0.5063291139240507,0.379746835443038,1.0,1.0,1.0,1.0
"Which paper discusses Naive, Advanced, and Modular RAG rather than introducing a new encoder architecture?","The RAG survey discusses Naive, Advanced, and Modular RAG; it is a taxonomy and survey paper rather than a paper proposing a new encoder architecture.","This paper discusses Naive, Advanced, and Modular RAG, providing a comprehensive review of the progression of RAG paradigms and their applications, rather than introducing a new encoder architecture.",simple_hybrid_rag,"[""RAGSurvey.pdf"", ""AttentionIsAllYouNeed.pdf"", ""BERT.pdf""]","[""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf""]",distractor_edge_case,medium,12.0318,ok,,0.0,0.6415094339622641,0.5283018867924528,1.0,1.0,0.3333333333333333,1.0
Which paper is about language beliefs and English teaching in Norway rather than neural representation learning?,"That is What is English?, which focuses on language beliefs, English teaching, and the status of English in Norway.","The paper about language beliefs and English teaching in Norway is described in the documents, specifically focusing on the development of English language teaching in Norway, the influence of linguistic science on English language teaching practices, and the predictions for the future of English teaching in Norway, including the impact of social constructionism.",simple_hybrid_rag,"[""English.pdf"", ""BERT.pdf"", ""AttentionIsAllYouNeed.pdf"", ""TabNet.pdf"", ""ImgRecog.pdf""]","[""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf"", ""English.pdf""]",distractor_edge_case,easy,11.8796,ok,,0.0,0.36111111111111105,0.3055555555555556,1.0,1.0,0.2,1.0
"Which paper argues that tree-based methods still dominate tabular applications, and what alternative does it propose?","TabNet makes that argument, and it proposes a deep tabular architecture with sequential attention and instance-wise feature selection as the alternative.","The paper argues that tree-based methods still dominate tabular applications due to their representational efficiency and interpretability, and it proposes TabNet, a new canonical DNN architecture for tabular data, as an alternative.",simple_hybrid_rag,"[""TabNet.pdf""]","[""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""TabNet.pdf"", ""RAGSurvey.pdf"", ""TabNet.pdf"", ""RAGSurvey.pdf""]",distractor_edge_case,medium,12.9625,ok,,0.0,0.4528301886792453,0.3018867924528302,1.0,0.5,1.0,1.0
"Which paper uses residual shortcuts to combat degradation, and how is that different from the paper that uses external retrieved documents to improve answer generation?","ResNet uses residual shortcuts to combat degradation in deep neural networks, whereas the RAG survey discusses systems that use retrieved external documents to improve grounded answer generation.","The paper that uses residual shortcuts to combat degradation is the one on deep residual learning for image recognition, which introduces a deep residual learning framework that lets stacked layers fit a residual mapping, and this is different from the paper on external retrieved documents that improves answer generation by using external knowledge to enhance language models.",simple_hybrid_rag,"[""ImgRecog.pdf"", ""RAGSurvey.pdf""]","[""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""RAGSurvey.pdf"", ""RAGSurvey.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf"", ""ImgRecog.pdf""]",distractor_edge_case,hard,11.917,ok,,0.0,0.35714285714285715,0.2857142857142857,1.0,1.0,1.0,1.0
