episode,step,agent,discrete_action,reward,raw_0,raw_1,raw_2,raw_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,source_focus_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold,confidence_threshold
46,1,retriever,hybrid_rerank,-0.05,-0.109361,-0.126933,0.496008,-0.680278,0.44531963765621185,15,0.7480038702487946,0.15986093878746033,,,,,,,,,,,,
46,2,grader,strict_filter,-0.1,0.060554,0.376649,0.714276,,,,,,,,,0.5302768480032682,0.6883242577314377,0.8571379482746124,,,,,,
46,3,generator,generate_short_answer,-0.1,-0.000576,0.120785,0.143073,-0.322731,,,,,,,,,,,0.49971219975850545,0.5603922754526138,640,0.3386344462633133,,
46,4,verifier,verify_answer,0.605,0.150164,0.436889,,,,,,,,,,,,,,,,,0.5750821754336357,0.7184446454048157
47,1,retriever,hybrid_rerank,-0.05,-0.172068,0.174603,0.486109,-0.100898,0.4139658287167549,19,0.7430546432733536,0.4495507702231407,,,,,,,,,,,,
47,2,grader,strict_filter,-0.1,-0.019512,0.108836,0.792148,,,,,,,,,0.4902440020814538,0.55441814661026,0.8960738778114319,,,,,,
47,3,generator,generate_short_answer,-0.1,0.099416,-0.159236,0.413283,-0.253927,,,,,,,,,,,0.5497081279754639,0.42038192600011826,761,0.373036727309227,,
47,4,verifier,verify_answer,0.605,0.411759,0.666152,,,,,,,,,,,,,,,,,0.7058793753385544,0.8330761790275574
48,1,retriever,hybrid_rerank,-0.05,-0.251602,0.077795,0.588575,-0.231477,0.37419891357421875,18,0.7942872941493988,0.38426167517900467,,,,,,,,,,,,
48,2,grader,strict_filter,-0.1,0.124395,0.444009,0.665507,,,,,,,,,0.5621976740658283,0.7220046818256378,0.8327536582946777,,,,,,
48,3,generator,generate_short_answer,-0.1,-0.054561,0.114478,0.095664,-0.345623,,,,,,,,,,,0.47271966747939587,0.5572388246655464,618,0.3271883726119995,,
48,4,verifier,verify_answer,0.605,0.30999,0.720432,,,,,,,,,,,,,,,,,0.6549952477216721,0.8602161109447479
49,1,retriever,hybrid_rerank,-0.05,-0.059826,0.174406,0.48035,-0.351963,0.4700870830565691,19,0.7401749789714813,0.32401861250400543,,,,,,,,,,,,
49,2,grader,strict_filter,-0.1,-0.027167,0.485832,0.655197,,,,,,,,,0.48641635198146105,0.7429159432649612,0.8275983333587646,,,,,,
49,3,generator,generate_short_answer,-0.1,0.183444,0.049316,-0.049548,-0.491956,,,,,,,,,,,0.5917220190167427,0.5246582124382257,553,0.2540218234062195,,
49,4,verifier,verify_answer,0.605,0.10286,0.834748,,,,,,,,,,,,,,,,,0.5514298602938652,0.9173739850521088
50,1,retriever,hybrid_rerank,-0.05,-0.136869,-0.086389,0.076783,-0.298464,0.43156538158655167,16,0.5383915230631828,0.35076804459095,,,,,,,,,,,,
50,2,grader,strict_filter,-0.1,0.130355,0.475832,0.581201,,,,,,,,,0.5651772916316986,0.7379162162542343,0.7906005680561066,,,,,,
50,3,generator,generate_short_answer,-0.1,-0.085295,-0.101281,-0.044346,-0.333952,,,,,,,,,,,0.45735233277082443,0.44935954362154007,556,0.3330242484807968,,
50,4,verifier,verify_answer,0.605,0.213465,0.484773,,,,,,,,,,,,,,,,,0.6067323684692383,0.7423863261938095
