episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
29,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.876834,-0.956536,0.914881,,-0.876834,-0.956536,0.914881,0.0,,,,,,,0.06158295273780823,0.5108658820390701,0.9574404954910278,,,,,
29,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.832736,-1.0,1.0,-0.56408,0.832736,-1.0,1.0,-0.56408,,,,,,,,,,0.9163682162761688,0.0,275,0.21796023845672607,
29,4,verifier,verify_answer,verify_answer,0.5853,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
30,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.412909,-1.0,0.714801,-0.670922,0.412909,-1.0,0.714801,-0.670922,0.7064545452594757,5,0.8574004769325256,0.16453900933265686,,,,,,,,,,
30,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.143697,-1.0,0.633414,,-0.143697,-1.0,0.633414,0.0,,,,,,,0.4281514137983322,0.5,0.8167070746421814,,,,,
30,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.800922,-0.996709,0.934313,-0.000662,0.800922,-0.996709,0.934313,-0.000662,,,,,,,,,,0.9004608392715454,0.0016453862190246582,374,0.4996688469836954,
30,4,verifier,verify_answer,verify_answer,0.5885,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
31,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.618034,-0.763099,0.603153,-0.813338,0.618034,-0.763099,0.603153,-0.813338,0.8090172111988068,6,0.8015766441822052,0.09333106875419617,,,,,,,,,,
31,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.191416,-1.0,0.688163,,0.191416,-1.0,0.688163,0.0,,,,,,,0.5957079231739044,0.5,0.8440815806388855,,,,,
31,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.96536,-0.979948,0.862208,0.179582,0.96536,-0.979948,0.862208,0.179582,,,,,,,,,,0.9826799035072327,0.010026246309280396,384,0.5897912159562111,
31,4,verifier,verify_answer,verify_answer,0.6272,1,,-0.923117,,,,-0.923117,0.0,0.0,0.0,,,,,,,,,,,,,,0.038441628217697144
32,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.927743,-0.848466,0.394801,-0.948561,0.927743,-0.848466,0.394801,-0.948561,0.9638713598251343,6,0.6974004656076431,0.025719493627548218,,,,,,,,,,
32,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.608162,-0.970249,0.707038,,0.608162,-0.970249,0.707038,0.0,,,,,,,0.8040811419487,0.5074377059936523,0.8535192310810089,,,,,
32,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.850731,-1.0,0.881071,0.181034,0.850731,-1.0,0.881071,0.181034,,,,,,,,,,0.925365686416626,0.0,384,0.5905169993638992,
32,4,verifier,verify_answer,verify_answer,0.7196,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
33,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.400065,-0.970395,0.599789,-0.492679,0.400065,-0.970395,0.599789,-0.492679,0.7000326216220856,5,0.7998946905136108,0.2536603659391403,,,,,,,,,,
33,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.871991,-1.0,0.520251,,0.871991,-1.0,0.520251,0.0,,,,,,,0.9359952807426453,0.5,0.7601255476474762,,,,,
33,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,1.0,0.78708,1.0,-1.0,1.0,0.78708,,,,,,,,,,1.0,0.0,384,0.8935400545597076,
33,4,verifier,verify_answer,verify_answer,0.6214,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
34,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.224777,-0.789808,0.500666,-0.481448,0.224777,-0.789808,0.500666,-0.481448,0.6123883351683617,6,0.7503328025341034,0.25927595794200897,,,,,,,,,,
34,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.616924,-1.0,0.591222,,0.616924,-1.0,0.591222,0.0,,,,,,,0.8084617853164673,0.5,0.7956109941005707,,,,,
34,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.980482,-1.0,1.0,0.629848,0.980482,-1.0,1.0,0.629848,,,,,,,,,,0.9902409911155701,0.0,384,0.8149242103099823,
34,4,verifier,verify_answer,verify_answer,0.6019,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
35,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.484853,-0.910881,1.0,-0.931041,-0.484853,-0.910881,1.0,-0.931041,0.2575736939907074,5,1.0,0.03447958827018738,,,,,,,,,,
35,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.595618,-0.805926,0.931199,,0.595618,-0.805926,0.931199,0.0,,,,,,,0.7978090345859528,0.5485185235738754,0.9655997157096863,,,,,
35,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.846348,-0.763296,0.997933,1.0,0.846348,-0.763296,0.997933,1.0,,,,,,,,,,0.9231741428375244,0.11835178732872009,384,1.0,
35,4,verifier,verify_answer,verify_answer,0.3422,1,,-0.987816,,,,-0.987816,0.0,0.0,0.0,,,,,,,,,,,,,,0.006092101335525513
36,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.338639,-0.725518,0.889441,-0.507919,-0.338639,-0.725518,0.889441,-0.507919,0.330680251121521,7,0.944720596075058,0.24604034423828125,,,,,,,,,,
36,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.983707,-0.792767,0.707685,,0.983707,-0.792767,0.707685,0.0,,,,,,,0.9918536841869354,0.5518081784248352,0.8538424670696259,,,,,
36,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-0.83753,0.717352,0.735459,1.0,-0.83753,0.717352,0.735459,,,,,,,,,,1.0,0.081234872341156,384,0.8677294254302979,
36,4,verifier,verify_answer,verify_answer,0.5514,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
37,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.749053,-0.87885,1.0,-0.384896,-0.749053,-0.87885,1.0,-0.384896,0.12547364830970764,5,1.0,0.30755195021629333,,,,,,,,,,
37,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,1.0,-1.0,0.59016,,1.0,-1.0,0.59016,0.0,,,,,,,1.0,0.5,0.7950798869132996,,,,,
37,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.949633,-0.939033,0.972716,0.633037,0.949633,-0.939033,0.972716,0.633037,,,,,,,,,,0.9748166799545288,0.03048369288444519,384,0.8165185749530792,
37,4,verifier,verify_answer,verify_answer,0.3808,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
38,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.927697,-0.884381,0.970156,-0.177595,-0.927697,-0.884381,0.970156,-0.177595,0.03615128993988037,5,0.9850780963897705,0.41120241582393646,,,,,,,,,,
38,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.864435,-1.0,0.798561,,0.864435,-1.0,0.798561,0.0,,,,,,,0.9322176277637482,0.5,0.8992805778980255,,,,,
38,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,1.0,0.873398,1.0,-1.0,1.0,0.873398,,,,,,,,,,1.0,0.0,384,0.9366992115974426,
38,4,verifier,verify_answer,verify_answer,0.104,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
39,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.28007,-1.0,0.323549,0.486866,-0.28007,-1.0,0.323549,0.486866,0.35996513068675995,5,0.6617746949195862,0.7434332221746445,,,,,,,,,,
39,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.993559,-0.004313,,1.0,-0.993559,-0.004313,0.0,,,,,,,1.0,0.5016102939844131,0.49784371932037175,,,,,
39,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.993164,-1.0,0.9408,1.0,0.993164,-1.0,0.9408,1.0,,,,,,,,,,0.9965818822383881,0.0,384,1.0,
39,4,verifier,verify_answer,verify_answer,0.8192,1,,-0.875181,,,,-0.875181,0.0,0.0,0.0,,,,,,,,,,,,,,0.06240952014923096
40,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.938984,-1.0,0.879829,0.140486,-0.938984,-1.0,0.879829,0.140486,0.030508100986480713,5,0.9399144947528839,0.5702427700161934,,,,,,,,,,
40,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.731899,-0.793705,0.993553,,0.731899,-0.793705,0.993553,0.0,,,,,,,0.8659495115280151,0.551573634147644,0.9967764019966125,,,,,
40,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.90702,-0.910654,1.0,1.0,0.90702,-0.910654,1.0,1.0,,,,,,,,,,0.9535098671913147,0.04467281699180603,384,1.0,
40,4,verifier,verify_answer,verify_answer,0.2266,1,,-0.830209,,,,-0.830209,0.0,0.0,0.0,,,,,,,,,,,,,,0.0848955512046814
41,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.679035,-1.0,0.205424,0.799634,-0.679035,-1.0,0.205424,0.799634,0.16048237681388855,5,0.6027117520570755,0.899817019701004,,,,,,,,,,
41,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.86813,-1.0,-0.203005,,0.86813,-1.0,-0.203005,0.0,,,,,,,0.9340648949146271,0.5,0.3984975442290306,,,,,
41,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.784462,-0.744143,1.0,0.97912,0.784462,-0.744143,1.0,0.97912,,,,,,,,,,0.892230898141861,0.12792840600013733,384,0.9895599484443665,
41,4,verifier,verify_answer,verify_answer,0.7704,1,,-0.763666,,,,-0.763666,0.0,0.0,0.0,,,,,,,,,,,,,,0.11816677451133728
42,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.846623,-1.0,1.0,0.835117,-0.846623,-1.0,1.0,0.835117,0.07668858766555786,5,1.0,0.9175583124160767,,,,,,,,,,
42,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.81432,-1.0,0.498775,,0.81432,-1.0,0.498775,0.0,,,,,,,0.9071598947048187,0.5,0.7493874877691269,,,,,
42,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.722783,-0.858303,1.0,0.773774,0.722783,-0.858303,1.0,0.773774,,,,,,,,,,0.8613916635513306,0.07084867358207703,384,0.8868870437145233,
42,4,verifier,verify_answer,verify_answer,0.7235,1,,-0.913645,,,,-0.913645,0.0,0.0,0.0,,,,,,,,,,,,,,0.04317745566368103
43,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.948421,-1.0,0.852853,0.691199,-0.948421,-1.0,0.852853,0.691199,0.02578940987586975,5,0.926426351070404,0.8455994129180908,,,,,,,,,,
43,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.978865,-1.0,0.664687,,0.978865,-1.0,0.664687,0.0,,,,,,,0.9894323647022247,0.5,0.8323436975479126,,,,,
43,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.91117,-1.0,0.832317,0.899354,0.91117,-1.0,0.832317,0.899354,,,,,,,,,,0.9555850625038147,0.0,384,0.9496771097183228,
43,4,verifier,verify_answer,verify_answer,0.7552,1,,-0.884928,,,,-0.884928,0.0,0.0,0.0,,,,,,,,,,,,,,0.057536154985427856
44,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.58821,-1.0,0.87012,1.0,-0.58821,-1.0,0.87012,1.0,0.20589521527290344,5,0.9350599050521851,1.0,,,,,,,,,,
44,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.734297,-0.917643,0.172485,,0.734297,-0.917643,0.172485,0.0,,,,,,,0.8671485185623169,0.5205893069505692,0.5862426683306694,,,,,
44,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,0.688368,0.744392,1.0,-1.0,0.688368,0.744392,,,,,,,,,,1.0,0.0,384,0.8721960186958313,
44,4,verifier,verify_answer,verify_answer,0.5796,1,,-0.988153,,,,-0.988153,0.0,0.0,0.0,,,,,,,,,,,,,,0.00592350959777832
45,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.789868,-1.0,1.0,0.631143,-0.789868,-1.0,1.0,0.631143,0.10506603121757507,5,1.0,0.8155714571475983,,,,,,,,,,
45,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.960518,-1.0,0.667646,,0.960518,-1.0,0.667646,0.0,,,,,,,0.9802590012550354,0.5,0.8338230848312378,,,,,
45,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.887539,-1.0,0.899725,1.0,0.887539,-1.0,0.899725,1.0,,,,,,,,,,0.9437695741653442,0.0,384,1.0,
45,4,verifier,verify_answer,verify_answer,0.5755,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
46,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.367711,-1.0,0.87966,1.0,-0.367711,-1.0,0.87966,1.0,0.31614457070827484,5,0.9398298561573029,1.0,,,,,,,,,,
46,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.614672,-1.0,0.467875,,0.614672,-1.0,0.467875,0.0,,,,,,,0.8073358237743378,0.5,0.7339374125003815,,,,,
46,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.85007,-0.942025,0.850056,1.0,0.85007,-0.942025,0.850056,1.0,,,,,,,,,,0.9250350296497345,0.028987467288970947,384,1.0,
46,4,verifier,verify_answer,verify_answer,0.6743,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
47,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.310197,-0.911636,0.926981,0.90748,-0.310197,-0.911636,0.926981,0.90748,0.34490126371383667,5,0.9634903967380524,0.9537402391433716,,,,,,,,,,
47,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.910032,-1.0,0.82492,,0.910032,-1.0,0.82492,0.0,,,,,,,0.9550158381462097,0.5,0.9124599099159241,,,,,
47,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.778951,-0.954259,1.0,1.0,0.778951,-0.954259,1.0,1.0,,,,,,,,,,0.8894757032394409,0.022870510816574097,384,1.0,
47,4,verifier,verify_answer,verify_answer,0.5345,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
48,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.092441,-0.993421,0.504975,0.819432,-0.092441,-0.993421,0.504975,0.819432,0.45377949997782707,5,0.7524876594543457,0.909716010093689,,,,,,,,,,
48,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.703615,-1.0,0.706228,,0.703615,-1.0,0.706228,0.0,,,,,,,0.8518073260784149,0.5,0.8531141877174377,,,,,
48,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-0.948814,0.893993,1.0,1.0,-0.948814,0.893993,1.0,,,,,,,,,,1.0,0.02559313178062439,384,1.0,
48,4,verifier,verify_answer,verify_answer,0.7919,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
49,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.394403,-0.733146,0.725316,1.0,-0.394403,-0.733146,0.725316,1.0,0.3027983158826828,7,0.8626581430435181,1.0,,,,,,,,,,
49,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-1.0,1.0,,1.0,-1.0,1.0,0.0,,,,,,,1.0,0.5,1.0,,,,,
49,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-0.970493,0.976208,0.922031,1.0,-0.970493,0.976208,0.922031,,,,,,,,,,1.0,0.01475369930267334,384,0.9610155522823334,
49,4,verifier,verify_answer,verify_answer,0.7499,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
50,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.241634,-0.945434,0.95573,0.848806,-0.241634,-0.945434,0.95573,0.848806,0.37918277084827423,5,0.9778651893138885,0.924403041601181,,,,,,,,,,
50,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.949022,1.0,,1.0,-0.949022,1.0,0.0,,,,,,,1.0,0.5127445012331009,1.0,,,,,
50,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.550914,-1.0,0.779787,0.92454,0.550914,-1.0,0.779787,0.92454,,,,,,,,,,0.775456964969635,0.0,384,0.9622701704502106,
50,4,verifier,verify_answer,verify_answer,0.6569,1,,-0.942566,,,,-0.942566,0.0,0.0,0.0,,,,,,,,,,,,,,0.028716951608657837
51,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.08358,-0.924753,1.0,1.0,-0.08358,-0.924753,1.0,1.0,0.45821021497249603,5,1.0,1.0,,,,,,,,,,
51,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.717565,0.849051,,1.0,-0.717565,0.849051,0.0,,,,,,,1.0,0.5706087946891785,0.9245255887508392,,,,,
51,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.349383,-1.0,1.0,1.0,0.349383,-1.0,1.0,1.0,,,,,,,,,,0.6746912896633148,0.0,384,1.0,
51,4,verifier,verify_answer,verify_answer,0.7757,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
52,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.277627,-1.0,1.0,0.995976,0.277627,-1.0,1.0,0.995976,0.6388134956359863,5,1.0,0.9979878664016724,,,,,,,,,,
52,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.995825,-0.890463,1.0,,0.995825,-0.890463,1.0,0.0,,,,,,,0.9979123175144196,0.5273841619491577,1.0,,,,,
52,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.498284,-1.0,0.958733,1.0,0.498284,-1.0,0.958733,1.0,,,,,,,,,,0.7491421550512314,0.0,384,1.0,
52,4,verifier,verify_answer,verify_answer,0.7356,1,,-0.796814,,,,-0.796814,0.0,0.0,0.0,,,,,,,,,,,,,,0.10159298777580261
53,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.172289,-0.900408,0.766681,0.886573,0.172289,-0.900408,0.766681,0.886573,0.5861445441842079,5,0.8833404183387756,0.9432863891124725,,,,,,,,,,
53,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.963061,-0.83501,0.719094,,0.963061,-0.83501,0.719094,0.0,,,,,,,0.9815305173397064,0.5412475317716599,0.8595471382141113,,,,,
53,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.462004,-1.0,0.820406,0.840256,0.462004,-1.0,0.820406,0.840256,,,,,,,,,,0.7310018688440323,0.0,384,0.9201278984546661,
53,4,verifier,verify_answer,verify_answer,0.6796,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
54,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.088596,-0.840047,0.700707,0.698902,0.088596,-0.840047,0.700707,0.698902,0.5442981235682964,6,0.8503532707691193,0.8494507670402527,,,,,,,,,,
54,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.903441,-0.748831,0.934906,,0.903441,-0.748831,0.934906,0.0,,,,,,,0.9517205953598022,0.5627923309803009,0.9674531817436218,,,,,
54,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.185384,-1.0,0.823305,0.587492,-0.185384,-1.0,0.823305,0.587492,,,,,,,,,,0.4073079824447632,0.0,384,0.793745756149292,
54,4,verifier,verify_answer,verify_answer,0.6242,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
55,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.035902,-0.769829,1.0,1.0,-0.035902,-0.769829,1.0,1.0,0.4820488654077053,6,1.0,1.0,,,,,,,,,,
55,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.909885,-1.0,1.0,,0.909885,-1.0,1.0,0.0,,,,,,,0.9549427330493927,0.5,1.0,,,,,
55,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.153046,-0.995761,0.815448,1.0,-0.153046,-0.995761,0.815448,1.0,,,,,,,,,,0.4234769195318222,0.0021193325519561768,384,1.0,
55,4,verifier,verify_answer,verify_answer,0.74,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
56,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.075041,-0.978755,0.809053,0.773584,-0.075041,-0.978755,0.809053,0.773584,0.4624794311821461,5,0.9045266211032867,0.8867922425270081,,,,,,,,,,
56,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.841296,-0.983214,0.938316,,0.841296,-0.983214,0.938316,0.0,,,,,,,0.9206478297710419,0.5041963905096054,0.9691581428050995,,,,,
56,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.057839,-1.0,0.933223,1.0,-0.057839,-1.0,0.933223,1.0,,,,,,,,,,0.47108050622045994,0.0,384,1.0,
56,4,verifier,verify_answer,verify_answer,0.3294,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
57,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.082041,-0.983207,0.572041,0.718978,-0.082041,-0.983207,0.572041,0.718978,0.45897966623306274,5,0.7860207259654999,0.8594887554645538,,,,,,,,,,
57,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.781829,-0.736352,1.0,,0.781829,-0.736352,1.0,0.0,,,,,,,0.8909147381782532,0.5659119486808777,1.0,,,,,
57,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.273763,-0.889668,0.553478,0.913117,-0.273763,-0.889668,0.553478,0.913117,,,,,,,,,,0.36311860382556915,0.05516591668128967,384,0.956558495759964,
57,4,verifier,verify_answer,verify_answer,0.6519,1,,-0.925961,,,,-0.925961,0.0,0.0,0.0,,,,,,,,,,,,,,0.03701961040496826
58,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.235441,-0.838463,0.712244,0.750095,-0.235441,-0.838463,0.712244,0.750095,0.3822793737053871,6,0.8561218082904816,0.8750476241111755,,,,,,,,,,
58,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.93253,0.925122,,1.0,-0.93253,0.925122,0.0,,,,,,,1.0,0.516867458820343,0.962561160326004,,,,,
58,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.417702,-1.0,0.766564,1.0,-0.417702,-1.0,0.766564,1.0,,,,,,,,,,0.2911489009857178,0.0,384,1.0,
58,4,verifier,verify_answer,verify_answer,0.6921,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
59,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.6e-05,-1.0,0.858864,0.728871,1.6e-05,-1.0,0.858864,0.728871,0.5000079683613876,5,0.9294320940971375,0.8644352853298187,,,,,,,,,,
