episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
29,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.083966,-1.0,0.714247,0.553019,-0.083966,-1.0,0.714247,0.553019,0.4580170176923275,3,0.8571233153343201,0.776509702205658,,,,,,,,,,
29,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.681624,-0.960877,-0.526595,,-0.681624,-0.960877,-0.526595,0.0,,,,,,,0.15918812155723572,0.5097807198762894,0.23670241236686707,,,,,
29,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.87923,-1.0,1.0,-0.663024,0.87923,-1.0,1.0,-0.663024,,,,,,,,,,0.9396152198314667,0.0,256,0.1684878170490265,
29,4,verifier,verify_answer,verify_answer,0.6352,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
30,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.717122,-1.0,-0.174344,0.398658,0.717122,-1.0,-0.174344,0.398658,0.8585610091686249,3,0.412828229367733,0.699329063296318,,,,,,,,,,
30,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.141102,-1.0,-0.910667,,0.141102,-1.0,-0.910667,0.0,,,,,,,0.5705512464046478,0.5,0.04466646909713745,,,,,
30,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.829222,-0.982593,0.935253,-0.472775,0.829222,-0.982593,0.935253,-0.472775,,,,,,,,,,0.9146109819412231,0.008703619241714478,286,0.26361244916915894,
30,4,verifier,verify_answer,verify_answer,0.5624,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
31,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.522203,-0.767969,0.736638,0.782048,0.522203,-0.767969,0.736638,0.782048,0.7611013948917389,4,0.8683190643787384,0.8910239636898041,,,,,,,,,,
31,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.064121,-1.0,0.758017,,-0.064121,-1.0,0.758017,0.0,,,,,,,0.4679395481944084,0.5,0.8790086209774017,,,,,
31,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.965934,-0.971842,0.86803,-0.102758,0.965934,-0.971842,0.86803,-0.102758,,,,,,,,,,0.9829669892787933,0.014078766107559204,348,0.44862085580825806,
31,4,verifier,verify_answer,verify_answer,0.2784,1,,-0.92494,,,,-0.92494,0.0,0.0,0.0,,,,,,,,,,,,,,0.03752985596656799
32,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.995449,-0.853897,1.0,0.809569,0.995449,-0.853897,1.0,0.809569,0.9977243542671204,3,1.0,0.9047842621803284,,,,,,,,,,
32,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.500205,-0.970442,-0.261548,,0.500205,-0.970442,-0.261548,0.0,,,,,,,0.7501025497913361,0.5073894262313843,0.36922623217105865,,,,,
32,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.856654,-1.0,0.891883,-0.271477,0.856654,-1.0,0.891883,-0.271477,,,,,,,,,,0.9283267557621002,0.0,319,0.3642615079879761,
32,4,verifier,verify_answer,verify_answer,0.7224,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
33,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.617255,-0.975419,0.853535,1.0,0.617255,-0.975419,0.853535,1.0,0.8086273968219757,3,0.9267672896385193,1.0,,,,,,,,,,
33,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.616412,-1.0,0.654152,,0.616412,-1.0,0.654152,0.0,,,,,,,0.8082058131694794,0.5,0.8270761370658875,,,,,
33,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,1.0,0.412747,1.0,-1.0,1.0,0.412747,,,,,,,,,,1.0,0.0,384,0.7063735127449036,
33,4,verifier,verify_answer,verify_answer,0.7133,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
34,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.592873,-0.794408,0.794847,1.0,0.592873,-0.794408,0.794847,1.0,0.7964365482330322,3,0.8974237442016602,1.0,,,,,,,,,,
34,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.617925,-1.0,-0.389029,,0.617925,-1.0,-0.389029,0.0,,,,,,,0.808962494134903,0.5,0.30548568069934845,,,,,
34,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.989644,-1.0,1.0,0.083301,0.989644,-1.0,1.0,0.083301,,,,,,,,,,0.9948222041130066,0.0,384,0.5416505709290504,
34,4,verifier,verify_answer,verify_answer,0.5997,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
35,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.841763,-0.919385,0.630715,0.722098,0.841763,-0.919385,0.630715,0.722098,0.9208813309669495,3,0.8153575360774994,0.8610491752624512,,,,,,,,,,
35,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.714,-0.806041,-0.481901,,0.714,-0.806041,-0.481901,0.0,,,,,,,0.8570002317428589,0.5484898090362549,0.25904954969882965,,,,,
35,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.876636,-0.753433,0.988472,0.229034,0.876636,-0.753433,0.988472,0.229034,,,,,,,,,,0.9383181929588318,0.12328332662582397,384,0.6145171299576759,
35,4,verifier,verify_answer,verify_answer,0.7781,1,,-0.98951,,,,-0.98951,0.0,0.0,0.0,,,,,,,,,,,,,,0.00524488091468811
36,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.734429,0.771068,1.0,1.0,-0.734429,0.771068,1.0,1.0,4,0.8855337798595428,1.0,,,,,,,,,,
36,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.990487,-0.791474,0.703248,,0.990487,-0.791474,0.703248,0.0,,,,,,,0.9952436089515686,0.5521315634250641,0.8516240417957306,,,,,
36,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-0.833881,0.717977,0.283754,1.0,-0.833881,0.717977,0.283754,,,,,,,,,,1.0,0.08305951952934265,384,0.6418771594762802,
36,4,verifier,verify_answer,verify_answer,0.6115,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
37,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.806805,-0.88949,1.0,0.971005,0.806805,-0.88949,1.0,0.971005,0.9034025371074677,3,1.0,0.9855025112628937,,,,,,,,,,
37,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-1.0,-0.196717,,1.0,-1.0,-0.196717,0.0,,,,,,,1.0,0.5,0.40164149552583694,,,,,
37,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.97727,-0.935934,0.979214,0.055218,0.97727,-0.935934,0.979214,0.055218,,,,,,,,,,0.9886349439620972,0.03203281760215759,384,0.5276092030107975,
37,4,verifier,verify_answer,verify_answer,0.6764,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
38,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.682732,-0.896877,0.784316,0.740465,0.682732,-0.896877,0.784316,0.740465,0.8413659036159515,3,0.8921578526496887,0.8702325224876404,,,,,,,,,,
38,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.878465,-1.0,0.878403,,0.878465,-1.0,0.878403,0.0,,,,,,,0.9392326176166534,0.5,0.9392017126083374,,,,,
38,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,1.0,0.449701,1.0,-1.0,1.0,0.449701,,,,,,,,,,1.0,0.0,384,0.7248506247997284,
38,4,verifier,verify_answer,verify_answer,0.3795,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
39,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.850631,-1.0,0.550545,0.764915,0.850631,-1.0,0.550545,0.764915,0.9253153204917908,3,0.7752726674079895,0.8824577033519745,,,,,,,,,,
39,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.993227,0.137171,,1.0,-0.993227,0.137171,0.0,,,,,,,1.0,0.5016932636499405,0.5685855746269226,,,,,
39,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,0.951584,0.503793,1.0,-1.0,0.951584,0.503793,,,,,,,,,,1.0,0.0,384,0.7518965601921082,
39,4,verifier,verify_answer,verify_answer,0.8201,1,,-0.886147,,,,-0.886147,0.0,0.0,0.0,,,,,,,,,,,,,,0.056926339864730835
40,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.624656,-1.0,0.710323,0.600152,0.624656,-1.0,0.710323,0.600152,0.8123279809951782,3,0.855161726474762,0.8000758588314056,,,,,,,,,,
40,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.762056,-0.793493,0.997147,,0.762056,-0.793493,0.997147,0.0,,,,,,,0.8810281455516815,0.5516266375780106,0.9985734522342682,,,,,
40,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.945745,-0.908819,1.0,1.0,0.945745,-0.908819,1.0,1.0,,,,,,,,,,0.9728724956512451,0.04559040069580078,384,1.0,
40,4,verifier,verify_answer,verify_answer,0.566,1,,-0.831832,,,,-0.831832,0.0,0.0,0.0,,,,,,,,,,,,,,0.08408376574516296
41,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.771367,-1.0,0.388985,0.863562,0.771367,-1.0,0.388985,0.863562,0.8856833577156067,3,0.6944925040006638,0.9317812025547028,,,,,,,,,,
41,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.863953,-1.0,0.844617,,0.863953,-1.0,0.844617,0.0,,,,,,,0.931976705789566,0.5,0.9223083853721619,,,,,
41,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.811085,-0.742285,1.0,0.710628,0.811085,-0.742285,1.0,0.710628,,,,,,,,,,0.9055427312850952,0.12885752320289612,384,0.8553141951560974,
41,4,verifier,verify_answer,verify_answer,0.656,1,,-0.777771,,,,-0.777771,0.0,0.0,0.0,,,,,,,,,,,,,,0.11111471056938171
42,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.6123,-1.0,0.984045,1.0,0.6123,-1.0,0.984045,1.0,0.8061501979827881,3,0.9920224845409393,1.0,,,,,,,,,,
42,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.837685,-1.0,0.587295,,0.837685,-1.0,0.587295,0.0,,,,,,,0.9188427031040192,0.5,0.7936474680900574,,,,,
42,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.774193,-0.857094,1.0,0.486146,0.774193,-0.857094,1.0,0.486146,,,,,,,,,,0.8870963156223297,0.07145294547080994,384,0.7430729120969772,
42,4,verifier,verify_answer,verify_answer,0.7374,1,,-0.915346,,,,-0.915346,0.0,0.0,0.0,,,,,,,,,,,,,,0.04232680797576904
43,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.429711,-1.0,0.66471,0.791683,0.429711,-1.0,0.66471,0.791683,0.714855745434761,3,0.8323552310466766,0.8958413004875183,,,,,,,,,,
43,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,1.0,-1.0,0.780036,,1.0,-1.0,0.780036,0.0,,,,,,,1.0,0.5,0.8900178670883179,,,,,
43,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.972151,-1.0,0.847273,0.645961,0.972151,-1.0,0.847273,0.645961,,,,,,,,,,0.9860754311084747,0.0,384,0.8229806125164032,
43,4,verifier,verify_answer,verify_answer,0.6096,1,,-0.886503,,,,-0.886503,0.0,0.0,0.0,,,,,,,,,,,,,,0.05674871802330017
44,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.68092,-1.0,0.611169,0.995036,0.68092,-1.0,0.611169,0.995036,0.8404602408409119,3,0.8055846691131592,0.9975180923938751,,,,,,,,,,
44,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.745334,-0.917679,0.494699,,0.745334,-0.917679,0.494699,0.0,,,,,,,0.8726670145988464,0.5205803215503693,0.7473496347665787,,,,,
44,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,0.713023,0.457558,1.0,-1.0,0.713023,0.457558,,,,,,,,,,1.0,0.0,384,0.7287791520357132,
44,4,verifier,verify_answer,verify_answer,0.6546,1,,-0.992605,,,,-0.992605,0.0,0.0,0.0,,,,,,,,,,,,,,0.003697633743286133
45,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.476357,-1.0,0.765311,0.617036,0.476357,-1.0,0.765311,0.617036,0.7381785064935684,3,0.8826555907726288,0.8085181415081024,,,,,,,,,,
45,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.985228,-1.0,0.628118,,0.985228,-1.0,0.628118,0.0,,,,,,,0.9926139712333679,0.5,0.8140591979026794,,,,,
45,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.983439,-1.0,0.927866,0.873796,0.983439,-1.0,0.927866,0.873796,,,,,,,,,,0.9917197227478027,0.0,384,0.9368982017040253,
45,4,verifier,verify_answer,verify_answer,0.5976,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
46,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.676248,-1.0,0.462261,0.986772,0.676248,-1.0,0.462261,0.986772,0.8381242454051971,3,0.7311305403709412,0.9933858811855316,,,,,,,,,,
46,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.625891,-1.0,0.60268,,0.625891,-1.0,0.60268,0.0,,,,,,,0.8129456639289856,0.5,0.8013398945331573,,,,,
46,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.951698,-0.940158,0.895366,0.643308,0.951698,-0.940158,0.895366,0.643308,,,,,,,,,,0.9758487641811371,0.029921144247055054,384,0.8216540515422821,
46,4,verifier,verify_answer,verify_answer,0.6474,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
47,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.826985,-0.95835,0.415383,-0.146172,0.826985,-0.95835,0.415383,-0.146172,0.9134927093982697,3,0.7076917290687561,0.42691417783498764,,,,,,,,,,
47,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.91414,-1.0,0.992983,,0.91414,-1.0,0.992983,0.0,,,,,,,0.9570699334144592,0.5,0.9964915812015533,,,,,
47,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.885352,-0.952831,1.0,0.84162,0.885352,-0.952831,1.0,0.84162,,,,,,,,,,0.9426761567592621,0.023584604263305664,384,0.9208101034164429,
47,4,verifier,verify_answer,verify_answer,0.7074,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
48,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.853602,-1.0,0.111201,0.431747,0.853602,-1.0,0.111201,0.431747,0.9268009960651398,3,0.5556006170809269,0.7158736139535904,,,,,,,,,,
48,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.715756,-1.0,0.707917,,0.715756,-1.0,0.707917,0.0,,,,,,,0.8578777611255646,0.5,0.8539584279060364,,,,,
48,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-0.947039,0.95106,0.6699,1.0,-0.947039,0.95106,0.6699,,,,,,,,,,1.0,0.02648031711578369,384,0.834949791431427,
48,4,verifier,verify_answer,verify_answer,0.6883,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
49,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.748339,-0.881432,0.304938,0.873143,0.748339,-0.881432,0.304938,0.873143,0.8741694688796997,3,0.6524689495563507,0.9365713000297546,,,,,,,,,,
49,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-1.0,0.80027,,1.0,-1.0,0.80027,0.0,,,,,,,1.0,0.5,0.9001350998878479,,,,,
49,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-0.968778,1.0,0.302097,1.0,-0.968778,1.0,0.302097,,,,,,,,,,1.0,0.01561078429222107,384,0.6510487347841263,
49,4,verifier,verify_answer,verify_answer,0.5351,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
50,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.916904,-1.0,0.414099,-0.382627,0.916904,-1.0,0.414099,-0.382627,0.9584520161151886,3,0.7070492655038834,0.3086867183446884,,,,,,,,,,
50,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.949038,1.0,,1.0,-0.949038,1.0,0.0,,,,,,,1.0,0.5127403885126114,1.0,,,,,
50,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.846661,-1.0,0.839295,0.277027,0.846661,-1.0,0.839295,0.277027,,,,,,,,,,0.9233302772045135,0.0,384,0.6385133415460587,
50,4,verifier,verify_answer,verify_answer,0.5156,1,,-0.943241,,,,-0.943241,0.0,0.0,0.0,,,,,,,,,,,,,,0.028379470109939575
51,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.921646,-1.0,0.828261,0.975244,0.921646,-1.0,0.828261,0.975244,0.9608230590820312,3,0.9141305983066559,0.9876217842102051,,,,,,,,,,
51,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,1.0,-0.718024,0.653135,,1.0,-0.718024,0.653135,0.0,,,,,,,1.0,0.5704939216375351,0.8265675604343414,,,,,
51,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.7834,-1.0,1.0,-0.051917,0.7834,-1.0,1.0,-0.051917,,,,,,,,,,0.8917000591754913,0.0,374,0.4740416593849659,
51,4,verifier,verify_answer,verify_answer,0.6031,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
52,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.904054,-1.0,0.808436,-0.056258,0.904054,-1.0,0.808436,-0.056258,0.952026754617691,3,0.9042182266712189,0.4718712419271469,,,,,,,,,,
52,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.890349,1.0,,1.0,-0.890349,1.0,0.0,,,,,,,1.0,0.5274126380681992,1.0,,,,,
52,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.957505,-1.0,1.0,-0.05655,0.957505,-1.0,1.0,-0.05655,,,,,,,,,,0.9787524938583374,0.0,373,0.47172486037015915,
52,4,verifier,verify_answer,verify_answer,0.5062,1,,-0.798037,,,,-0.798037,0.0,0.0,0.0,,,,,,,,,,,,,,0.10098162293434143
53,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-1.0,0.502301,0.832028,1.0,-1.0,0.502301,0.832028,1.0,3,0.751150369644165,0.9160138964653015,,,,,,,,,,
53,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,1.0,-0.835483,0.425698,,1.0,-0.835483,0.425698,0.0,,,,,,,1.0,0.5411291867494583,0.7128491252660751,,,,,
53,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-1.0,0.928143,-0.893903,1.0,-1.0,0.928143,-0.893903,,,,,,,,,,1.0,0.0,206,0.053048551082611084,
53,4,verifier,verify_answer,verify_answer,0.5307,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
54,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.98689,0.278848,0.648567,1.0,-0.98689,0.278848,0.648567,1.0,3,0.639424055814743,0.8242834210395813,,,,,,,,,,
54,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.946916,-0.749264,0.505028,,0.946916,-0.749264,0.505028,0.0,,,,,,,0.9734581112861633,0.5626839101314545,0.7525142133235931,,,,,
54,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.748155,-1.0,0.951375,-1.0,0.748155,-1.0,0.951375,-1.0,,,,,,,,,,0.8740773499011993,0.0,188,0.0,
54,4,verifier,verify_answer,verify_answer,0.4005,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
55,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.853073,-0.893607,0.953444,1.0,0.853073,-0.893607,0.953444,1.0,0.9265363812446594,3,0.9767220318317413,1.0,,,,,,,,,,
55,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.956162,-1.0,1.0,,0.956162,-1.0,1.0,0.0,,,,,,,0.9780807793140411,0.5,1.0,,,,,
55,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.96689,-0.987513,0.989041,-0.877729,0.96689,-0.987513,0.989041,-0.877729,,,,,,,,,,0.9834449291229248,0.006243526935577393,214,0.06113538146018982,
55,4,verifier,verify_answer,verify_answer,0.6105,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
56,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.81802,-1.0,0.332183,0.04919,0.81802,-1.0,0.332183,0.04919,0.9090100228786469,3,0.6660914868116379,0.5245949197560549,,,,,,,,,,
56,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.880324,-0.983406,0.867743,,0.880324,-0.983406,0.867743,0.0,,,,,,,0.9401621222496033,0.504148468375206,0.9338715672492981,,,,,
56,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-1.0,1.0,-0.73589,1.0,-1.0,1.0,-0.73589,,,,,,,,,,1.0,0.0,242,0.13205501437187195,
56,4,verifier,verify_answer,verify_answer,0.5956,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
57,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.862239,-1.0,0.255761,0.72428,0.862239,-1.0,0.255761,0.72428,0.9311197400093079,3,0.627880334854126,0.8621399104595184,,,,,,,,,,
57,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.830977,-0.736813,0.475467,,0.830977,-0.736813,0.475467,0.0,,,,,,,0.9154885709285736,0.5657966732978821,0.7377333343029022,,,,,
57,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-0.87847,0.825589,-1.0,1.0,-0.87847,0.825589,-1.0,,,,,,,,,,1.0,0.06076490879058838,180,0.0,
57,4,verifier,verify_answer,verify_answer,0.8188,1,,-0.926475,,,,-0.926475,0.0,0.0,0.0,,,,,,,,,,,,,,0.036762356758117676
58,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.716012,-0.891127,0.480947,0.786537,0.716012,-0.891127,0.480947,0.786537,0.8580061197280884,3,0.7404737323522568,0.8932683765888214,,,,,,,,,,
58,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.933026,0.268849,,1.0,-0.933026,0.268849,0.0,,,,,,,1.0,0.5167435556650162,0.634424477815628,,,,,
58,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-1.0,1.0,-0.88407,1.0,-1.0,1.0,-0.88407,,,,,,,,,,1.0,0.0,214,0.057965248823165894,
58,4,verifier,verify_answer,verify_answer,0.8207,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
