episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
27,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.940176,-0.915816,0.440096,-0.795673,0.940176,-0.915816,0.440096,-0.795673,0.9700877964496613,5,0.720048114657402,0.10216325521469116,,,,,,,,,,
27,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.777807,1.0,,1.0,-0.777807,1.0,0.0,,,,,,,1.0,0.7333289861679076,1.0,,,,,
27,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-0.896378,0.461862,-0.939125,1.0,-0.896378,0.461862,-0.939125,,,,,,,,,,1.0,0.05181097984313965,167,0.030437469482421875,
27,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
27,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
27,6,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,1.0,-0.924125,0.631005,-0.850688,1.0,-0.924125,0.631005,-0.850688,,,,,,,,,,1.0,0.037937432527542114,193,0.07465577125549316,
27,7,verifier,verify_answer,verify_answer,0.6298,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
28,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.797852,-0.972518,0.732336,-1.0,0.797852,-0.972518,0.732336,-1.0,0.8989257514476776,5,0.8661677837371826,0.0,,,,,,,,,,
28,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,1.0,-0.948059,0.730564,,1.0,-0.948059,0.730564,0.0,,,,,,,1.0,0.7077912092208862,0.865281879901886,,,,,
28,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-1.0,0.922887,-0.883964,1.0,-1.0,0.922887,-0.883964,,,,,,,,,,1.0,0.0,208,0.0580177903175354,
28,4,verifier,verify_answer,verify_answer,0.682,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
29,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.824137,-0.938385,0.63779,-0.860916,0.824137,-0.938385,0.63779,-0.860916,0.9120682775974274,5,0.8188949525356293,0.06954196095466614,,,,,,,,,,
29,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.9676,-0.929152,1.0,,0.9676,-0.929152,1.0,0.0,,,,,,,0.9837999939918518,0.7106272339820862,1.0,,,,,
29,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.508646,-1.0,0.636469,-0.900648,0.508646,-1.0,0.636469,-0.900648,,,,,,,,,,0.7543229460716248,0.0,185,0.049676090478897095,
29,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
29,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
29,6,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,0.617075,-1.0,0.708534,-1.0,0.617075,-1.0,0.708534,-1.0,,,,,,,,,,0.8085373938083649,0.0,173,0.0,
29,7,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.906586,,,,0.906586,0.0,0.0,0.0,,,,,,,,,,,,,,0.9532928764820099
29,8,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
29,9,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,0.604297,-1.0,0.846788,-1.0,0.604297,-1.0,0.846788,-1.0,,,,,,,,,,0.8021482527256012,0.0,182,0.0,
29,10,verifier,verify_answer,verify_answer,-0.2104,1,,0.94389,,,,0.94389,0.0,0.0,0.0,,,,,,,,,,,,,,0.9719449281692505
30,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.740507,-0.972826,0.868849,-0.832626,0.740507,-0.972826,0.868849,-0.832626,0.8702535927295685,5,0.9344244599342346,0.08368709683418274,,,,,,,,,,
30,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.749936,1.0,,1.0,-0.749936,1.0,0.0,,,,,,,1.0,0.737509548664093,1.0,,,,,
30,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.770393,-1.0,0.96034,-1.0,0.770393,-1.0,0.96034,-1.0,,,,,,,,,,0.8851964771747589,0.0,189,0.0,
30,4,verifier,verify_answer,verify_answer,0.4032,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
31,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.915259,0.820719,-0.947471,1.0,-0.915259,0.820719,-0.947471,1.0,5,0.9103597402572632,0.026264667510986328,,,,,,,,,,
31,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.78652,1.0,,1.0,-0.78652,1.0,0.0,,,,,,,1.0,0.7320220082998276,1.0,,,,,
31,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.349781,-0.883635,0.624462,-1.0,0.349781,-0.883635,0.624462,-1.0,,,,,,,,,,0.6748907417058945,0.05818250775337219,167,0.0,
31,4,verifier,verify_answer,verify_answer,0.6351,1,,0.793902,,,,0.793902,0.0,0.0,0.0,,,,,,,,,,,,,,0.8969509601593018
32,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-1.0,0.769955,-0.965276,1.0,-1.0,0.769955,-0.965276,1.0,5,0.8849775791168213,0.017361998558044434,,,,,,,,,,
32,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.996477,-0.834555,1.0,,0.996477,-0.834555,1.0,0.0,,,,,,,0.9982382953166962,0.724816745519638,1.0,,,,,
32,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.050414,-0.965537,0.932888,-1.0,-0.050414,-0.965537,0.932888,-1.0,,,,,,,,,,0.4747931770980358,0.017231732606887817,187,0.0,
32,4,verifier,verify_answer,verify_answer,0.71,1,,0.721891,,,,0.721891,0.0,0.0,0.0,,,,,,,,,,,,,,0.8609452545642853
33,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.933597,-1.0,0.743561,-0.803889,0.933597,-1.0,0.743561,-0.803889,0.966798722743988,5,0.8717806339263916,0.09805527329444885,,,,,,,,,,
33,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.985704,1.0,,1.0,-0.985704,1.0,0.0,,,,,,,1.0,0.7021443903446197,1.0,,,,,
33,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.043034,-1.0,1.0,-0.957157,0.043034,-1.0,1.0,-0.957157,,,,,,,,,,0.5215170476585627,0.0,200,0.021421492099761963,
33,4,verifier,verify_answer,verify_answer,0.6995,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
34,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-1.0,1.0,-0.838156,1.0,-1.0,1.0,-0.838156,1.0,5,1.0,0.0809219479560852,,,,,,,,,,
34,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-1.0,1.0,,1.0,-1.0,1.0,0.0,,,,,,,1.0,0.7,1.0,,,,,
34,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.404992,-1.0,1.0,-1.0,-0.404992,-1.0,1.0,-1.0,,,,,,,,,,0.29750415682792664,0.0,192,0.0,
34,4,verifier,verify_answer,verify_answer,0.6153,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
35,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.956342,-0.841843,0.916949,-0.920601,0.956342,-0.841843,0.916949,-0.920601,0.9781707525253296,6,0.9584742784500122,0.03969937562942505,,,,,,,,,,
35,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-1.0,0.96019,,1.0,-1.0,0.96019,0.0,,,,,,,1.0,0.7,0.9800950586795807,,,,,
35,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.755193,-0.710571,1.0,-0.977014,-0.755193,-0.710571,1.0,-0.977014,,,,,,,,,,0.12240353226661682,0.1447143256664276,196,0.01149284839630127,
35,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
35,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
35,6,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,-0.908105,-0.494313,1.0,-0.822335,-0.908105,-0.494313,1.0,-0.822335,,,,,,,,,,0.04594767093658447,0.25284332036972046,226,0.08883270621299744,
35,7,verifier,verify_answer,verify_answer,-0.07,0,verifier,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
35,8,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
35,9,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,-0.983563,-0.404794,1.0,-0.851599,-0.983563,-0.404794,1.0,-0.851599,,,,,,,,,,0.00821828842163086,0.2976028025150299,220,0.07420063018798828,
35,10,verifier,verify_answer,verify_answer,0.0231,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
36,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.833446,-0.902724,0.974338,-1.0,0.833446,-0.902724,0.974338,-1.0,0.9167231917381287,5,0.9871691763401031,0.0,,,,,,,,,,
36,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-1.0,0.826597,,1.0,-1.0,0.826597,0.0,,,,,,,1.0,0.7,0.9132987260818481,,,,,
36,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.781826,-0.858226,1.0,-0.971345,-0.781826,-0.858226,1.0,-0.971345,,,,,,,,,,0.10908690094947815,0.07088711857795715,197,0.014327317476272583,
36,4,verifier,verify_answer,verify_answer,0.7444,1,,0.68218,,,,0.68218,0.0,0.0,0.0,,,,,,,,,,,,,,0.8410897552967072
37,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.717275,-1.0,1.0,-0.932177,0.717275,-1.0,1.0,-0.932177,0.8586374223232269,5,1.0,0.03391152620315552,,,,,,,,,,
37,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.857073,-0.877042,0.883645,,0.857073,-0.877042,0.883645,0.0,,,,,,,0.9285363256931305,0.7184436559677123,0.9418222904205322,,,,,
37,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.670502,-0.774036,1.0,-0.932173,-0.670502,-0.774036,1.0,-0.932173,,,,,,,,,,0.16474875807762146,0.11298191547393799,205,0.03391331434249878,
37,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.698082,,,,0.698082,0.0,0.0,0.0,,,,,,,,,,,,,,0.8490408062934875
37,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,0.8952,,,,0.8952,0.0,0.0,0.0,,,,,,,,,,,,,,0.9476001560688019
37,6,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,-0.719561,-0.884374,0.908273,-0.987966,-0.719561,-0.884374,0.908273,-0.987966,,,,,,,,,,0.14021965861320496,0.05781295895576477,188,0.006017178297042847,
37,7,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.768864,,,,0.768864,0.0,0.0,0.0,,,,,,,,,,,,,,0.8844320774078369
37,8,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,0.869077,,,,0.869077,0.0,0.0,0.0,,,,,,,,,,,,,,0.9345386028289795
37,9,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,-1.0,-0.908121,1.0,-1.0,-1.0,-0.908121,1.0,-1.0,,,,,,,,,,0.0,0.045939505100250244,192,0.0,
37,10,verifier,verify_answer,verify_answer,0.0836,1,,0.922393,,,,0.922393,0.0,0.0,0.0,,,,,,,,,,,,,,0.9611963629722595
38,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.962292,1.0,-1.0,1.0,-0.962292,1.0,-1.0,1.0,5,1.0,0.0,,,,,,,,,,
38,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.99187,-0.925604,1.0,,0.99187,-0.925604,1.0,0.0,,,,,,,0.9959348440170288,0.7111593931913376,1.0,,,,,
38,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.620183,-0.412909,0.907315,-0.85551,-0.620183,-0.412909,0.907315,-0.85551,,,,,,,,,,0.18990838527679443,0.2935454100370407,212,0.072244793176651,
38,4,verifier,verify_answer,verify_answer,0.7113,1,,0.900318,,,,0.900318,0.0,0.0,0.0,,,,,,,,,,,,,,0.9501592218875885
39,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.965418,1.0,-1.0,1.0,-0.965418,1.0,-1.0,1.0,5,1.0,0.0,,,,,,,,,,
39,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-1.0,0.991831,,1.0,-1.0,0.991831,0.0,,,,,,,1.0,0.7,0.9959152638912201,,,,,
39,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.840837,-0.596013,0.772581,-1.0,-0.840837,-0.596013,0.772581,-1.0,,,,,,,,,,0.07958173751831055,0.20199373364448547,177,0.0,
39,4,verifier,verify_answer,verify_answer,0.7921,1,,0.545686,,,,0.545686,0.0,0.0,0.0,,,,,,,,,,,,,,0.7728430926799774
40,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.833999,-0.950146,1.0,-0.898261,0.833999,-0.950146,1.0,-0.898261,0.9169995486736298,5,1.0,0.05086928606033325,,,,,,,,,,
40,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.811045,-1.0,1.0,,0.811045,-1.0,1.0,0.0,,,,,,,0.9055222868919373,0.7,1.0,,,,,
40,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.94865,-1.0,1.0,-1.0,-0.94865,-1.0,1.0,-1.0,,,,,,,,,,0.025675177574157715,0.0,192,0.0,
40,4,verifier,verify_answer,verify_answer,0.6854,1,,0.441009,,,,0.441009,0.0,0.0,0.0,,,,,,,,,,,,,,0.7205045521259308
41,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.963133,1.0,-0.926801,1.0,-0.963133,1.0,-0.926801,1.0,5,1.0,0.036599308252334595,,,,,,,,,,
41,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.905169,-0.852602,0.901932,,0.905169,-0.852602,0.901932,0.0,,,,,,,0.9525844752788544,0.7221097528934478,0.9509658515453339,,,,,
41,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.640749,-0.705747,0.93177,-0.929516,-0.640749,-0.705747,0.93177,-0.929516,,,,,,,,,,0.17962566018104553,0.14712673425674438,200,0.0352417528629303,
41,4,verifier,verify_answer,verify_answer,0.7937,1,,0.388354,,,,0.388354,0.0,0.0,0.0,,,,,,,,,,,,,,0.6941771358251572
42,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.904116,0.958573,-0.770582,1.0,-0.904116,0.958573,-0.770582,1.0,5,0.9792865216732025,0.11470884084701538,,,,,,,,,,
42,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.877946,-0.951461,1.0,,0.877946,-0.951461,1.0,0.0,,,,,,,0.9389729201793671,0.7072807937860488,1.0,,,,,
42,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.88757,-0.547893,0.974122,-1.0,-0.88757,-0.547893,0.974122,-1.0,,,,,,,,,,0.05621480941772461,0.22605347633361816,190,0.0,
42,4,verifier,verify_answer,verify_answer,0.536,1,,-0.047588,,,,-0.047588,0.0,0.0,0.0,,,,,,,,,,,,,,0.4762061592191458
43,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.931721,-1.0,0.809166,-1.0,0.931721,-1.0,0.809166,-1.0,0.9658604562282562,5,0.9045831859111786,0.0,,,,,,,,,,
43,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.986686,-0.672286,0.755072,,0.986686,-0.672286,0.755072,0.0,,,,,,,0.9933428466320038,0.749157166481018,0.8775357902050018,,,,,
43,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.681952,-0.500228,1.0,-0.864455,-0.681952,-0.500228,1.0,-0.864455,,,,,,,,,,0.15902402997016907,0.24988582730293274,218,0.06777265667915344,
43,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,-0.080679,,,,-0.080679,0.0,0.0,0.0,,,,,,,,,,,,,,0.4596603587269783
43,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.139264,,,,-0.139264,0.0,0.0,0.0,,,,,,,,,,,,,,0.43036776781082153
43,6,retriever,retrieve_more,retrieve_more,-0.02,0,grader,0.93649,-1.0,0.674832,-1.0,0.93649,-1.0,0.674832,-1.0,0.9682447910308838,5,0.8374160826206207,0.0,,,,,,,,,,
43,7,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.869264,-0.532435,0.869114,,0.869264,-0.532435,0.869114,0.0,,,,,,,0.9346318542957306,0.7701347857713698,0.9345571100711823,,,,,
43,8,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.936745,-0.17796,1.0,-0.867527,-0.936745,-0.17796,1.0,-0.867527,,,,,,,,,,0.031627506017684937,0.41102009266614914,217,0.06623631715774536,
43,9,verifier,verify_answer,verify_answer,-0.07,0,verifier,-0.806866,,,,-0.806866,0.0,0.0,0.0,,,,,,,,,,,,,,0.09656700491905212
43,10,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.685098,,,,-0.685098,0.0,0.0,0.0,,,,,,,,,,,,,,0.15745088458061218
43,11,retriever,retrieve_more,retrieve_more,-0.02,0,grader,0.791586,-1.0,0.552759,-1.0,0.791586,-1.0,0.552759,-1.0,0.8957929015159607,5,0.7763794958591461,0.0,,,,,,,,,,
43,12,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.4699,1,,1.0,-0.635461,0.555822,,1.0,-0.635461,0.555822,0.0,,,,,,,1.0,0.7546807914972304,0.7779109477996826,,,,,
44,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.862571,-1.0,0.940826,-1.0,0.862571,-1.0,0.940826,-1.0,0.9312856197357178,5,0.970413088798523,0.0,,,,,,,,,,
44,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.908709,0.999269,,1.0,-0.908709,0.999269,0.0,,,,,,,1.0,0.7136936247348785,0.9996344447135925,,,,,
44,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.265932,-0.190819,0.64614,-0.848865,-0.265932,-0.190819,0.64614,-0.848865,,,,,,,,,,0.36703385412693024,0.4045903831720352,194,0.0755675733089447,
44,4,verifier,verify_answer,verify_answer,0.7318,1,,-0.587694,,,,-0.587694,0.0,0.0,0.0,,,,,,,,,,,,,,0.20615306496620178
45,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.865074,-1.0,1.0,-1.0,0.865074,-1.0,1.0,-1.0,0.9325368106365204,5,1.0,0.0,,,,,,,,,,
45,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.594924,1.0,,1.0,-0.594924,1.0,0.0,,,,,,,1.0,0.7607613503932953,1.0,,,,,
45,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.819852,0.403546,0.658464,-0.995768,-0.819852,0.403546,0.658464,-0.995768,,,,,,,,,,0.0900738537311554,0.701773151755333,170,0.0021162033081054688,
45,4,verifier,verify_answer,verify_answer,0.5626,1,,-0.643839,,,,-0.643839,0.0,0.0,0.0,,,,,,,,,,,,,,0.17808032035827637
46,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.952009,1.0,-1.0,1.0,-0.952009,1.0,-1.0,1.0,5,1.0,0.0,,,,,,,,,,
46,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.876208,1.0,,1.0,-0.876208,1.0,0.0,,,,,,,1.0,0.7185688078403473,1.0,,,,,
46,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.832718,0.333667,0.96104,-1.0,-0.832718,0.333667,0.96104,-1.0,,,,,,,,,,0.08364081382751465,0.6668335199356079,189,0.0,
46,4,verifier,verify_answer,verify_answer,0.6243,1,,-0.540706,,,,-0.540706,0.0,0.0,0.0,,,,,,,,,,,,,,0.2296469509601593
47,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.852031,-0.748461,1.0,-0.934594,0.852031,-0.748461,1.0,-0.934594,0.9260156750679016,6,1.0,0.032702863216400146,,,,,,,,,,
47,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.71972,1.0,,1.0,-0.71972,1.0,0.0,,,,,,,1.0,0.742042052745819,1.0,,,,,
47,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.809265,0.461477,0.688994,-0.998742,-0.809265,0.461477,0.688994,-0.998742,,,,,,,,,,0.09536769986152649,0.7307382524013519,172,0.0006289184093475342,
47,4,verifier,verify_answer,verify_answer,0.8426,1,,-0.454558,,,,-0.454558,0.0,0.0,0.0,,,,,,,,,,,,,,0.2727211266756058
48,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.893488,-1.0,0.895097,-0.918068,0.893488,-1.0,0.895097,-0.918068,0.9467439651489258,5,0.9475486576557159,0.0409659743309021,,,,,,,,,,
48,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.972978,-0.692464,1.0,,0.972978,-0.692464,1.0,0.0,,,,,,,0.9864892065525055,0.7461303919553757,1.0,,,,,
48,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.742679,0.549443,0.868263,-1.0,-0.742679,0.549443,0.868263,-1.0,,,,,,,,,,0.12866029143333435,0.7747215330600739,183,0.0,
48,4,verifier,verify_answer,verify_answer,0.6264,1,,-0.592439,,,,-0.592439,0.0,0.0,0.0,,,,,,,,,,,,,,0.20378059148788452
49,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.829815,-0.996457,0.75422,-1.0,0.829815,-0.996457,0.75422,-1.0,0.914907693862915,5,0.8771102130413055,0.0,,,,,,,,,,
49,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.854689,-0.775107,0.919881,,0.854689,-0.775107,0.919881,0.0,,,,,,,0.9273446500301361,0.7337339103221893,0.9599406719207764,,,,,
49,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.613449,0.436298,0.926712,-1.0,-0.613449,0.436298,0.926712,-1.0,,,,,,,,,,0.19327548146247864,0.718148872256279,187,0.0,
49,4,verifier,verify_answer,verify_answer,0.583,1,,-0.411657,,,,-0.411657,0.0,0.0,0.0,,,,,,,,,,,,,,0.2941712737083435
50,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.992602,-1.0,1.0,-1.0,0.992602,-1.0,1.0,-1.0,0.9963011145591736,5,1.0,0.0,,,,,,,,,,
50,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.916174,0.974159,,1.0,-0.916174,0.974159,0.0,,,,,,,1.0,0.7125739455223083,0.9870793223381042,,,,,
