episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
132,4,verifier,verify_answer,verify_answer,0.8049,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
133,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.690203,-1.0,0.438597,-1.0,-0.690203,-1.0,0.438597,-1.0,0.1548982858657837,5,0.7192987203598022,0.0,,,,,,,,,,
133,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.867052,-0.736279,1.0,,0.867052,-0.736279,1.0,0.0,,,,,,,0.933525800704956,0.739558219909668,1.0,,,,,
133,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.612595,-0.322622,0.762181,-0.848436,-0.612595,-0.322622,0.762181,-0.848436,,,,,,,,,,0.19370242953300476,0.3386889100074768,203,0.07578197121620178,
133,4,verifier,verify_answer,verify_answer,0.7384,1,,-0.573997,,,,-0.573997,0.0,0.0,0.0,,,,,,,,,,,,,,0.21300172805786133
134,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.641254,1.0,-0.936386,-1.0,-0.641254,1.0,-0.936386,-1.0,0.17937293648719788,20,0.03180685639381409,0.0,,,,,,,,,,
134,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.932592,0.005233,-0.978233,,0.932592,0.005233,-0.978233,0.0,,,,,,,0.9662962257862091,0.8507849597139283,0.010883569717407227,,,,,
134,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,0.731506,1.0,-1.0,-0.716861,0.731506,1.0,-1.0,-0.716861,,,,,,,,,,0.8657529354095459,1.0,128,0.14156943559646606,
134,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
134,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
134,6,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_with_strict_citations,-0.07,0,verifier,0.964447,1.0,-0.898981,-0.68627,0.964447,1.0,-0.898981,-0.68627,,,,,,,,,,0.9822237491607666,1.0,128,0.15686485171318054,
134,7,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.916732,,,,0.916732,0.0,0.0,0.0,,,,,,,,,,,,,,0.9583661556243896
134,8,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,0.827804,,,,0.827804,0.0,0.0,0.0,,,,,,,,,,,,,,0.9139017760753632
134,9,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_with_strict_citations,-0.07,0,verifier,1.0,0.977537,-0.969213,-0.876258,1.0,0.977537,-0.969213,-0.876258,,,,,,,,,,1.0,0.9887686371803284,128,0.06187120079994202,
134,10,verifier,verify_answer,verify_answer,0.2449,1,,0.908306,,,,0.908306,0.0,0.0,0.0,,,,,,,,,,,,,,0.9541528820991516
135,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.175511,0.823651,-0.978612,-0.784076,-0.175511,0.823651,-0.978612,-0.784076,0.41224467754364014,18,0.010694116353988647,0.10796219110488892,,,,,,,,,,
135,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.98727,-0.84452,-0.838584,,0.98727,-0.84452,-0.838584,0.0,,,,,,,0.9936350286006927,0.7233219325542449,0.08070790767669678,,,,,
135,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.169727,-0.670834,1.0,-0.791435,-0.169727,-0.670834,1.0,-0.791435,,,,,,,,,,0.41513652354478836,0.16458281874656677,232,0.10428246855735779,
135,4,verifier,verify_answer,verify_answer,0.535,1,,0.148493,,,,0.148493,0.0,0.0,0.0,,,,,,,,,,,,,,0.57424645870924
136,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.422685,-0.887083,0.37965,-1.0,-0.422685,-0.887083,0.37965,-1.0,0.28865768015384674,5,0.6898251324892044,0.0,,,,,,,,,,
136,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.93604,1.0,,1.0,-0.93604,1.0,0.0,,,,,,,1.0,0.7095939755439757,1.0,,,,,
136,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.049685,0.00081,1.0,-0.783674,-0.049685,0.00081,1.0,-0.783674,,,,,,,,,,0.4751574769616127,0.5004050193820149,233,0.10816290974617004,
136,4,verifier,verify_answer,verify_answer,0.7742,1,,-0.581866,,,,-0.581866,0.0,0.0,0.0,,,,,,,,,,,,,,0.20906686782836914
137,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.785128,-1.0,0.336063,-0.998192,-0.785128,-1.0,0.336063,-0.998192,0.1074361801147461,5,0.6680314987897873,0.0009041726589202881,,,,,,,,,,
137,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.819217,-0.894034,1.0,,0.819217,-0.894034,1.0,0.0,,,,,,,0.9096084237098694,0.715894940495491,1.0,,,,,
137,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.159793,0.201923,0.941565,-1.0,-0.159793,0.201923,0.941565,-1.0,,,,,,,,,,0.42010341584682465,0.6009615436196327,188,0.0,
137,4,verifier,verify_answer,verify_answer,0.7261,1,,-0.757166,,,,-0.757166,0.0,0.0,0.0,,,,,,,,,,,,,,0.121416836977005
138,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.26706,-0.999992,0.570857,-0.766502,-0.26706,-0.999992,0.570857,-0.766502,0.3664701282978058,5,0.7854285836219788,0.11674904823303223,,,,,,,,,,
138,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.770175,1.0,,1.0,-0.770175,1.0,0.0,,,,,,,1.0,0.7344737261533737,1.0,,,,,
138,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.285076,0.054173,1.0,-1.0,-0.285076,0.054173,1.0,-1.0,,,,,,,,,,0.3574618101119995,0.527086453512311,192,0.0,
138,4,verifier,verify_answer,verify_answer,0.7159,1,,-0.297032,,,,-0.297032,0.0,0.0,0.0,,,,,,,,,,,,,,0.35148410499095917
139,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.509018,-0.921937,0.36441,-1.0,-0.509018,-0.921937,0.36441,-1.0,0.24549099802970886,5,0.6822048425674438,0.0,,,,,,,,,,
139,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,-0.481051,1.0,,1.0,-0.481051,1.0,0.0,,,,,,,1.0,0.7778422877192497,1.0,,,,,
139,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.510604,0.136793,1.0,-1.0,-0.510604,0.136793,1.0,-1.0,,,,,,,,,,0.244698166847229,0.5683966279029846,192,0.0,
139,4,verifier,verify_answer,verify_answer,0.6241,1,,-0.874095,,,,-0.874095,0.0,0.0,0.0,,,,,,,,,,,,,,0.06295245885848999
140,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.856312,1.0,-0.938083,-0.92087,-0.856312,1.0,-0.938083,-0.92087,0.07184424996376038,20,0.030958473682403564,0.03956496715545654,,,,,,,,,,
140,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,1.0,1.0,-0.918551,,1.0,1.0,-0.918551,0.0,,,,,,,1.0,1.0,0.04072466492652893,,,,,
140,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,0.939393,1.0,-0.684543,-1.0,0.939393,1.0,-0.684543,-1.0,,,,,,,,,,0.9696963429450989,1.0,128,0.0,
140,4,verifier,verify_answer,verify_answer,0.9124,1,,0.84754,,,,0.84754,0.0,0.0,0.0,,,,,,,,,,,,,,0.923770010471344
141,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.766279,0.973244,-1.0,-0.867551,-0.766279,0.973244,-1.0,-0.867551,0.1168603003025055,19,0.0,0.06622454524040222,,,,,,,,,,
141,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.916709,0.984648,-0.924346,,0.916709,0.984648,-0.924346,0.0,,,,,,,0.9583547413349152,0.997697153687477,0.03782689571380615,,,,,
141,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,1.0,1.0,-1.0,-0.919836,1.0,1.0,-1.0,-0.919836,,,,,,,,,,1.0,1.0,128,0.040082186460494995,
141,4,verifier,verify_answer,verify_answer,0.91,1,,0.956098,,,,0.956098,0.0,0.0,0.0,,,,,,,,,,,,,,0.9780489206314087
142,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.245959,-0.870036,0.17237,-0.828942,-0.245959,-0.870036,0.17237,-0.828942,0.3770205080509186,5,0.5861849784851074,0.08552899956703186,,,,,,,,,,
142,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.901906,0.931933,1.0,,0.901906,0.931933,1.0,0.0,,,,,,,0.9509530067443848,0.9897899746894836,1.0,,,,,
142,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.039944,0.049159,0.944775,-0.969028,0.039944,0.049159,0.944775,-0.969028,,,,,,,,,,0.5199721436947584,0.5245792549103498,193,0.015485972166061401,
142,4,verifier,verify_answer,verify_answer,0.4533,1,,-0.796792,,,,-0.796792,0.0,0.0,0.0,,,,,,,,,,,,,,0.10160422325134277
143,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.262041,0.745287,-1.0,-1.0,-0.262041,0.745287,-1.0,-1.0,0.3689793050289154,18,0.0,0.0,,,,,,,,,,
143,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,1.0,1.0,-0.373315,,1.0,1.0,-0.373315,0.0,,,,,,,1.0,1.0,0.3133423626422882,,,,,
143,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.399864,0.08451,1.0,-1.0,0.399864,0.08451,1.0,-1.0,,,,,,,,,,0.6999319344758987,0.5422548204660416,192,0.0,
143,4,verifier,verify_answer,verify_answer,0.7838,1,,-0.261095,,,,-0.261095,0.0,0.0,0.0,,,,,,,,,,,,,,0.36945271492004395
144,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.187108,-0.881375,0.31295,-0.840069,-0.187108,-0.881375,0.31295,-0.840069,0.40644579380750656,5,0.6564748138189316,0.07996565103530884,,,,,,,,,,
144,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.585105,1.0,0.896495,,0.585105,1.0,0.896495,0.0,,,,,,,0.7925526201725006,1.0,0.9482474625110626,,,,,
144,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.410766,0.292056,1.0,-0.980256,-0.410766,0.292056,1.0,-0.980256,,,,,,,,,,0.29461707174777985,0.6460277587175369,195,0.009871900081634521,
144,4,verifier,verify_answer,verify_answer,0.7609,1,,-0.356985,,,,-0.356985,0.0,0.0,0.0,,,,,,,,,,,,,,0.3215073198080063
145,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.029005,-0.745324,0.441356,-0.87803,-0.029005,-0.745324,0.441356,-0.87803,0.48549755197018385,6,0.720678061246872,0.06098487973213196,,,,,,,,,,
145,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.733326,0.939879,,1.0,0.733326,0.939879,0.0,,,,,,,1.0,0.9599988490343093,0.9699395000934601,,,,,
145,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.233752,0.309405,0.970673,-0.92509,-0.233752,0.309405,0.970673,-0.92509,,,,,,,,,,0.38312386721372604,0.6547026932239532,204,0.03745517134666443,
145,4,verifier,verify_answer,verify_answer,0.5648,1,,0.133133,,,,0.133133,0.0,0.0,0.0,,,,,,,,,,,,,,0.5665662884712219
146,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.480462,-0.707652,0.438973,-0.959482,-0.480462,-0.707652,0.438973,-0.959482,0.2597690373659134,7,0.719486340880394,0.02025875449180603,,,,,,,,,,
146,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.884005,0.777539,0.875039,,0.884005,0.777539,0.875039,0.0,,,,,,,0.9420025646686554,0.9666307896375655,0.9375194013118744,,,,,
146,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.052269,0.093793,0.893039,-1.0,-0.052269,0.093793,0.893039,-1.0,,,,,,,,,,0.47386533580720425,0.5468963123857975,185,0.0,
146,4,verifier,verify_answer,verify_answer,0.4711,1,,-0.639394,,,,-0.639394,0.0,0.0,0.0,,,,,,,,,,,,,,0.1803029477596283
147,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.709523,-0.841037,0.454273,-1.0,-0.709523,-0.841037,0.454273,-1.0,0.14523854851722717,6,0.7271365225315094,0.0,,,,,,,,,,
147,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.950135,0.869193,0.967069,,0.950135,0.869193,0.967069,0.0,,,,,,,0.9750676155090332,0.9803789347410201,0.9835343360900879,,,,,
147,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.197631,-0.416542,1.0,-0.938456,0.197631,-0.416542,1.0,-0.938456,,,,,,,,,,0.5988152995705605,0.2917288541793823,203,0.03077182173728943,
147,4,verifier,verify_answer,verify_answer,0.8786,1,,0.190787,,,,0.190787,0.0,0.0,0.0,,,,,,,,,,,,,,0.5953934714198112
148,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.51349,-1.0,0.387392,-1.0,-0.51349,-1.0,0.387392,-1.0,0.24325522780418396,5,0.6936959475278854,0.0,,,,,,,,,,
148,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.985198,1.0,,1.0,0.985198,1.0,0.0,,,,,,,1.0,0.9977797657251357,1.0,,,,,
148,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.054221,-0.017448,0.769937,-1.0,-0.054221,-0.017448,0.769937,-1.0,,,,,,,,,,0.4728896450251341,0.49127623066306114,177,0.0,
148,4,verifier,verify_answer,verify_answer,0.7166,1,,-0.419355,,,,-0.419355,0.0,0.0,0.0,,,,,,,,,,,,,,0.2903224229812622
149,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.615546,-0.887711,0.38391,-0.849631,-0.615546,-0.887711,0.38391,-0.849631,0.19222694635391235,5,0.6919548958539963,0.07518428564071655,,,,,,,,,,
149,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.921534,0.996309,1.0,,0.921534,0.996309,1.0,0.0,,,,,,,0.9607671499252319,0.9994463920593262,1.0,,,,,
149,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.062936,-0.209389,0.86308,-1.0,0.062936,-0.209389,0.86308,-1.0,,,,,,,,,,0.5314682312309742,0.39530565589666367,183,0.0,
149,4,verifier,verify_answer,verify_answer,0.768,1,,-0.317829,,,,-0.317829,0.0,0.0,0.0,,,,,,,,,,,,,,0.3410852700471878
150,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.605129,-1.0,0.404138,-0.968151,-0.605129,-1.0,0.404138,-0.968151,0.19743546843528748,5,0.7020692378282547,0.015924721956253052,,,,,,,,,,
150,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.962227,0.878586,0.956498,,0.962227,0.878586,0.956498,0.0,,,,,,,0.9811135828495026,0.9817878812551497,0.9782491028308868,,,,,
150,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.136466,-0.47428,1.0,-0.738643,-0.136466,-0.47428,1.0,-0.738643,,,,,,,,,,0.4317668378353119,0.26286014914512634,242,0.1306787133216858,
150,4,verifier,verify_answer,verify_answer,0.6514,1,,-0.31754,,,,-0.31754,0.0,0.0,0.0,,,,,,,,,,,,,,0.3412299007177353
151,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.46147,-0.923606,0.547117,-0.936018,-0.46147,-0.923606,0.547117,-0.936018,0.2692647874355316,5,0.7735585570335388,0.03199079632759094,,,,,,,,,,
151,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.901205,1.0,0.806138,,0.901205,1.0,0.806138,0.0,,,,,,,0.9506027102470398,1.0,0.9030687808990479,,,,,
151,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.141669,-0.169407,0.965466,-0.664471,-0.141669,-0.169407,0.965466,-0.664471,,,,,,,,,,0.42916543781757355,0.41529668867588043,253,0.16776427626609802,
151,4,verifier,verify_answer,verify_answer,0.7086,1,,-0.942248,,,,-0.942248,0.0,0.0,0.0,,,,,,,,,,,,,,0.02887621521949768
152,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,1.0,-0.970635,-1.0,-1.0,1.0,-0.970635,-1.0,0.0,20,0.014682620763778687,0.0,,,,,,,,,,
152,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,1.0,0.868965,-0.853465,,1.0,0.868965,-0.853465,0.0,,,,,,,1.0,0.9803447008132934,0.07326769828796387,,,,,
152,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,1.0,0.864905,-0.724057,-1.0,1.0,0.864905,-0.724057,-1.0,,,,,,,,,,1.0,0.9324524104595184,128,0.0,
152,4,verifier,verify_answer,verify_answer,0.6074,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
153,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.072257,-1.0,0.141941,-1.0,0.072257,-1.0,0.141941,-1.0,0.5361283160746098,5,0.570970706641674,0.0,,,,,,,,,,
153,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.995264,0.946153,,1.0,0.995264,0.946153,0.0,,,,,,,1.0,0.9992896527051924,0.9730763137340546,,,,,
153,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.01195,-0.211139,0.733351,-0.064158,0.01195,-0.211139,0.733351,-0.064158,,,,,,,,,,0.5059749619103968,0.3944306746125221,337,0.4679211750626564,
153,4,verifier,verify_answer,verify_answer,0.6016,1,,-0.20969,,,,-0.20969,0.0,0.0,0.0,,,,,,,,,,,,,,0.39515507966279984
154,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.728485,1.0,-1.0,-1.0,-0.728485,1.0,-1.0,-1.0,0.13575753569602966,20,0.0,0.0,,,,,,,,,,
154,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.832698,0.966289,-1.0,,0.832698,0.966289,-1.0,0.0,,,,,,,0.9163488149642944,0.9949434012174605,0.0,,,,,
154,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,1.0,1.0,-0.783902,-1.0,1.0,1.0,-0.783902,-1.0,,,,,,,,,,1.0,1.0,128,0.0,
154,4,verifier,verify_answer,verify_answer,0.7224,1,,0.96449,,,,0.96449,0.0,0.0,0.0,,,,,,,,,,,,,,0.9822447896003723
155,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.604143,0.868306,-0.843403,-0.738673,-0.604143,0.868306,-0.843403,-0.738673,0.19792863726615906,19,0.0782986581325531,0.13066339492797852,,,,,,,,,,
155,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.81347,0.909403,-1.0,,0.81347,0.909403,-1.0,0.0,,,,,,,0.906734973192215,0.9864104092121124,0.0,,,,,
155,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,1.0,0.858437,-0.930411,-1.0,1.0,0.858437,-0.930411,-1.0,,,,,,,,,,1.0,0.9292183816432953,128,0.0,
155,4,verifier,verify_answer,verify_answer,0.873,1,,0.993358,,,,0.993358,0.0,0.0,0.0,,,,,,,,,,,,,,0.9966788291931152
156,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.276908,0.98984,-1.0,-0.994917,-0.276908,0.98984,-1.0,-0.994917,0.36154624819755554,19,0.0,0.002541452646255493,,,,,,,,,,
156,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.986475,0.921354,-1.0,,0.986475,0.921354,-1.0,0.0,,,,,,,0.9932374358177185,0.9882031440734862,0.0,,,,,
156,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.099231,-0.765869,0.939887,0.43402,0.099231,-0.765869,0.939887,0.43402,,,,,,,,,,0.5496155358850956,0.11706554889678955,384,0.717009887099266,
156,4,verifier,verify_answer,verify_answer,0.6539,1,,0.280407,,,,0.280407,0.0,0.0,0.0,,,,,,,,,,,,,,0.6402034014463425
157,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.125227,-0.918555,0.072153,-0.853774,-0.125227,-0.918555,0.072153,-0.853774,0.43738632649183273,5,0.5360765345394611,0.07311299443244934,,,,,,,,,,
157,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.751444,0.270871,0.811414,,0.751444,0.270871,0.811414,0.0,,,,,,,0.8757219612598419,0.8906306162476539,0.9057068824768066,,,,,
157,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.370456,0.030648,1.0,-0.300611,0.370456,0.030648,1.0,-0.300611,,,,,,,,,,0.6852281540632248,0.5153237953782082,326,0.34969431161880493,
157,4,verifier,verify_answer,verify_answer,0.8163,1,,0.025904,,,,0.025904,0.0,0.0,0.0,,,,,,,,,,,,,,0.5129522169008851
158,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,0.914125,-1.0,-1.0,-1.0,0.914125,-1.0,-1.0,0.0,19,0.0,0.0,,,,,,,,,,
158,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.973748,0.924793,-1.0,,0.973748,0.924793,-1.0,0.0,,,,,,,0.9868738949298859,0.9887189239263534,0.0,,,,,
158,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,1.0,0.806572,-0.958402,-0.671355,1.0,0.806572,-0.958402,-0.671355,,,,,,,,,,1.0,0.9032859206199646,128,0.16432273387908936,
158,4,verifier,verify_answer,verify_answer,0.7802,1,,0.857118,,,,0.857118,0.0,0.0,0.0,,,,,,,,,,,,,,0.9285592436790466
159,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,0.950955,-0.830967,-0.59052,-1.0,0.950955,-0.830967,-0.59052,0.0,19,0.08451664447784424,0.20473995804786682,,,,,,,,,,
159,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.814603,1.0,-1.0,,0.814603,1.0,-1.0,0.0,,,,,,,0.9073016047477722,1.0,0.0,,,,,
159,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,0.979537,1.0,-1.0,-0.946716,0.979537,1.0,-1.0,-0.946716,,,,,,,,,,0.9897684156894684,1.0,128,0.026642024517059326,
159,4,verifier,verify_answer,verify_answer,0.7797,1,,1.0,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
160,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.189309,1.0,-0.942059,-1.0,-0.189309,1.0,-0.942059,-1.0,0.40534526854753494,20,0.028970539569854736,0.0,,,,,,,,,,
160,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,1.0,0.896535,-0.900174,,1.0,0.896535,-0.900174,0.0,,,,,,,1.0,0.9844802379608153,0.04991275072097778,,,,,
160,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.557967,-0.751494,0.926262,-0.3695,0.557967,-0.751494,0.926262,-0.3695,,,,,,,,,,0.7789833843708038,0.12425291538238525,304,0.315250039100647,
160,4,verifier,verify_answer,verify_answer,0.6031,1,,-0.317506,,,,-0.317506,0.0,0.0,0.0,,,,,,,,,,,,,,0.3412468433380127
